datetime,open,high,low,close,ret_1,ret_2,ret_7,ret_14,ret_30,close_lag_1,close_lag_2,close_lag_3,std_7,std_14,mom_sma30,range_norm,dayofweek
2016-11-05,450.88,457.99,450.32,452.91,0.07149447585701107,0.0805955192899579,-0.26475649350649344,0.08872596153846168,-0.3614780561390646,422.69,419.13,377.98,0.20281794614233342,0.16496433899000681,-0.16080534226675758,0.016934931884921983,5
2016-11-06,578.01,611.0,575.93,610.0,0.3468459517343401,0.4431379971137239,-0.14622027516900638,0.45224264355775623,-0.20452767200459032,452.91,422.69,419.13,0.2395812821337969,0.1863985439071058,0.14132183779010155,0.05749180327868861,6
2016-11-07,648.77,659.6,639.31,649.32,0.06445901639344265,0.43366231701662583,-0.1592168643497176,0.43775740666932395,0.4466625077978792,610.0,452.91,422.69,0.23880065837986458,0.18628748199179748,0.19988764681678317,0.031248074909135826,0
2016-11-08,590.46,597.78,585.22,585.22,-0.09871865952072945,-0.04062295081967204,0.3062946428571429,0.012473832632653448,0.5681136120042873,649.32,610.0,452.91,0.1626080057926075,0.17670202700783724,0.06749504759055691,0.021462014285225976,1
2016-11-09,621.65,628.99,594.63,606.32,0.03605481699190061,-0.06622312573153455,0.604106037356474,-0.06541710339725004,0.468087167070218,585.22,649.32,610.0,0.1361777887573439,0.17424146395148007,0.09313419704252324,0.05666974534899065,2
2016-11-10,616.37,639.0,614.56,639.0,0.053898931257421845,0.09189706435186773,0.5245866437620785,0.08255544073051313,0.5278309104820198,606.32,585.22,649.32,0.1356030741110234,0.172038819112617,0.13696886591359037,0.03824726134585298,3
2016-11-11,714.48,720.94,712.24,716.39,0.12111111111111117,0.18153780182082047,0.6948354586103291,0.1524008686559961,0.5545983247254893,639.0,606.32,585.22,0.13390736612652554,0.1739507012743912,0.25563574603927597,0.012144223118692395,4
2016-11-12,772.27,772.28,764.01,768.97,0.07339577604377512,0.20339593114241006,0.6978428385330417,0.2483279220779222,0.33731587276743014,716.39,639.0,606.32,0.13387728181103775,0.1740572697222968,0.33269209105640374,0.01075464582493463,5
2016-12-01,448.0,448.0,434.35,434.85,-0.4345032966175534,-0.39299822722260214,-0.28713114754098357,-0.39136702730695483,-0.32870727716199943,768.97,716.39,639.0,0.19239753205412605,0.20941368728906923,-0.23698121682940265,0.03139013452914793,3
2016-12-02,377.98,383.48,377.07,383.27,-0.11861561457974024,-0.5015800356320793,-0.40973633955522704,-0.5037162687108303,-0.3423080223080224,434.85,768.97,716.39,0.19043249370593163,0.20951978800616802,-0.3195480579059685,0.016724502309077217,4
2016-12-03,419.14,420.93,406.59,410.9,0.07209017141962581,-0.05507646314821213,-0.29787088616246893,-0.08281250000000007,-0.3393996881079082,383.27,434.85,768.97,0.19442213413627107,0.17681131947780085,-0.2612648569543401,0.03489900219031403,5
2016-12-04,422.79,426.67,421.0,425.54,0.03562910683864695,0.11028778667779915,-0.29815938778202933,0.12582676332081055,-0.3058754444915668,410.9,383.27,434.85,0.19439879377222802,0.17019125033053709,-0.2262491734402643,0.01332424683931009,6
2016-12-05,452.95,455.25,448.88,455.2,0.06969967570616142,0.10781211973716243,-0.28763693270735524,0.08605921790375293,-0.36909216909216913,425.54,410.9,383.27,0.19559820984558834,0.16901235025648156,-0.15874084647082054,0.013993848857645002,0
2016-12-06,610.0,683.02,603.21,672.13,0.47655975395430583,0.5794754899656906,-0.06178199025670372,0.5901251508197496,-0.12661616227243788,455.2,425.54,410.9,0.27152210802591065,0.20802849064303103,0.24967075437377617,0.11874191004716342,1
2016-12-07,649.32,678.0,646.05,663.52,-0.012810021870769073,0.4576449912126537,-0.13713148757428772,0.4650151244176546,0.47846431515853727,672.13,455.2,425.54,0.2709098890331631,0.20873194942480455,0.21746044366701112,0.0481522787557271,2
2016-12-08,585.25,591.19,580.47,585.91,-0.11696708463949845,-0.1282787555978755,0.3473841554559043,-0.03949180327868862,0.54324922298899,663.52,672.13,455.2,0.20118346956805871,0.1941063276729484,0.06166516170532743,0.018296325374204277,3
2016-12-09,604.08,609.15,602.0,608.04,0.03777030601969589,-0.08361466120086813,0.5864534140423201,-0.06357420070227326,0.46163461538461537,585.91,663.52,672.13,0.18645356921642084,0.1937224222790199,0.0891315523462255,0.011759094796394937,4
2016-12-10,638.3,640.0,628.76,634.5,0.043516873889875685,0.08293082555341269,0.5441713312241423,0.0842076484057277,0.5105704218645843,608.04,585.91,663.52,0.18697482846059746,0.1910735120086838,0.12215812790893033,0.017714736012608367,5
2016-12-11,716.39,716.39,701.0,702.28,0.10682427107959014,0.1549898033024144,0.6503266437937678,0.15826626203984673,0.555024135335016,634.5,608.04,585.91,0.1863354002896891,0.19234714990141077,0.22394561016317982,0.021914336162214484,6
2016-12-12,768.97,779.0,768.96,776.9,0.10625391581705301,0.22442868400315197,0.7067223198594024,0.21580594679186227,0.34409439283057375,702.28,634.5,608.04,0.18630254600594034,0.19337229820518279,0.33852886448737696,0.012923156133350449,0
2017-01-01,966.2,1005.0,960.53,997.75,0.2842708199253443,0.4207296235119895,0.4844598515168197,0.39274696743393966,0.5379339046796967,776.9,702.28,634.5,0.12375706091569498,0.20373939086876214,0.6852566156139805,0.04457028313705841,6
2017-01-02,963.99,986.96,962.0,983.67,-0.014111751440741727,0.2661475093319603,0.4825024113817218,0.27920465037647757,0.6664746641367509,997.75,776.9,702.28,0.12389283302674185,0.20412693031020307,0.6254718451714394,0.025374363353563734,0
2017-01-03,1191.16,1231.0,1188.3,1226.39,0.2467494179958727,0.2291556001002255,1.0931371712379039,1.8202598597217432,0.9727981983431193,983.67,997.75,776.9,0.11097472717519018,0.1589622534314255,0.9612271736018978,0.03481763549931102,1
2017-01-04,1071.34,1097.0,1061.64,1083.94,-0.11615391514934081,0.10193459188549014,0.7826787711334782,1.8281368226054742,0.7596428571428573,1226.39,983.67,997.75,0.14038713998752594,0.15871858855714607,0.691236548542268,0.032621731830175006,2
2017-01-05,1348.88,1425.0,1341.22,1390.86,0.28315220399653107,0.13410905176982846,1.1920567375886524,2.3849111706011192,0.9467017509482551,1083.94,1226.39,983.67,0.15455433192432555,0.16699200130760666,1.0963672373097477,0.06023611290856016,3
2017-01-06,2298.01,2456.39,2296.81,2413.63,0.7353507901586072,1.2267191910991384,2.436848550435724,4.671922733468064,2.125330191122391,1390.86,1083.94,1226.39,0.2754199392975002,0.23599869004483434,2.3607887785730566,0.06611618185057358,4
2017-01-07,2465.48,2517.11,2390.0,2412.41,-0.0005054627262671696,0.7344736350171837,2.1051744111211224,4.299670474516696,4.38484375,2413.63,1390.86,1083.94,0.2854094085693445,0.23861678237124795,2.0784121563853435,0.052690048540671004,5
2017-01-08,2855.81,2929.17,2615.0,2731.0,0.13206295778909904,0.13149074216014878,1.7371586068654472,3.0632020591254667,6.225250013228213,2412.41,2413.63,1390.86,0.2839515626424393,0.2189878092101291,2.16789005298763,0.11503844745514466,6
2017-01-09,4734.26,4935.0,4671.09,4921.7,0.802160380812889,1.040159011113368,4.0034056136712515,6.417560887388474,10.742657409395653,2731.0,2412.41,2413.63,0.35034818709353965,0.28005011440146715,3.8625054791322038,0.05362171607371434,0
2017-01-10,4326.09,4377.22,4216.0,4377.22,-0.11062844139220185,0.6027901867447822,2.5691908772902585,6.470806096499463,9.355627055288746,4921.7,2731.0,2412.41,0.3834586154186011,0.279536435436327,2.8262702456370596,0.03683159630998676,1
2017-01-11,6434.24,6756.36,6340.01,6741.59,0.5401533393340978,0.3697685758985718,5.219523220842482,10.087412012367608,13.885054425824114,4377.22,4921.7,2731.0,0.35949845537546227,0.29169029815258435,3.9804375545761195,0.06175842790795635,2
2017-01-12,9927.29,10949.89,9370.11,10840.45,0.6079960365433081,1.4765604653181699,6.794062666264039,16.085027580772262,16.771229508196722,6741.59,4377.22,4921.7,0.37166028913748944,0.30458236185755183,5.396945880189706,0.14573011267982405,3
2017-02-01,997.75,1032.0,990.01,1012.54,-0.9065961283895041,-0.8498069446525226,-0.5804907960209311,0.44178959958990727,0.5593852029815805,10840.45,6741.59,4377.22,0.5765643538864885,0.43543674052328646,-0.40673906084693023,0.041469966618602735,2
2017-02-02,983.79,1011.65,973.12,1009.17,-0.003328263574772339,-0.906907001093128,-0.5816755858249634,0.2989702664435576,0.7244284200813367,1012.54,10840.45,6741.59,0.5766898441907437,0.437939079446824,-0.41356919879967546,0.03817989040498625,3
2017-02-03,1228.0,1283.25,1215.0,1257.6,0.24617259728291563,0.24202500641949953,-0.5395093372391067,0.2604359809571535,1.0741522628315079,1009.17,1012.54,10840.45,0.5776545946616558,0.4373404259250388,-0.2783103648006441,0.05427003816793893,4
2017-02-04,1083.95,1100.0,1066.49,1078.01,-0.14280375318066152,0.06821447328002228,-0.7809679582258162,0.09590614738682701,0.6870266040688575,1257.6,1009.17,1012.54,0.5113648768618309,0.4429256802209506,-0.3865221649534404,0.031085054869620866,5
2017-02-05,1390.86,1481.73,1388.0,1447.75,0.34298383131881893,0.15120069974554706,-0.6692535444871403,0.18049723171258725,1.0208964390904396,1078.01,1257.6,1009.17,0.5188183185020834,0.44502919854378453,-0.18738302815332142,0.06474184078742878,6
2017-02-06,2413.58,2489.0,2370.03,2488.94,0.719178034881713,1.3088283040046012,-0.6308081624661245,1.2961972064874439,2.236719247825013,1447.75,1078.01,1257.6,0.5478581727987402,0.4591758482131219,0.35347774402611964,0.04779946483241854,0
2017-02-07,2421.3,2528.72,2374.34,2504.37,0.006199426261782159,0.7298359523398377,-0.768979147544613,0.8005910012510247,4.759158330458778,2488.94,1447.75,1078.01,0.5046489067514132,0.4627457875513393,0.31262756131591396,0.06164424585823966,1
2017-02-08,2732.0,2760.0,2650.0,2703.51,0.07951700427652475,0.08620939034287689,1.6700278507515756,0.12010125827073748,6.053800193075379,2504.37,2488.94,1447.75,0.2886028504859829,0.43824015670183425,0.3618000914075863,0.04068784654023843,2
2017-02-09,4921.71,4979.9,4488.5,4599.9,0.7014547754585703,0.8367493621150228,3.5581022028003213,0.906765433736388,10.19469457288878,2703.51,2504.37,2488.94,0.33404798079967857,0.45755589407919883,1.1647803908046916,0.10682840931324587,3
2017-02-10,4369.33,4453.0,4352.0,4391.48,-0.04530968064523144,0.6243624029502384,2.4919529262086515,0.6080117173196629,9.31978192414344,4599.9,2703.51,2504.37,0.3562455169163423,0.46246796871055407,0.9456477369862752,0.02299908003679853,4
2017-02-11,6745.04,7354.1,6700.0,7030.0,0.60082705602667,0.5282940933498554,5.521275312844964,0.4283682467440113,14.443760984182777,4391.48,4599.9,2703.51,0.3341942390919721,0.4451995583139917,1.8389832105575175,0.09304409672830731,5
2017-02-12,10840.45,11200.0,10637.69,10872.0,0.5465149359886201,1.4757029520799367,6.509583836988431,1.4837682364605844,15.175442250755061,7030.0,4391.48,4599.9,0.34287784777116054,0.4459031172261022,2.860474205330688,0.051720934510669565,6
2017-03-01,1011.44,1039.0,999.99,1035.24,-0.9047792494481236,-0.8527396870554765,-0.5840638986877948,-0.8464397864598707,0.5602242585001207,10872.0,7030.0,4391.48,0.5538213883929846,0.5293132674355391,-0.6340129921781784,0.0376820833816313,2
2017-03-02,1009.15,1022.64,987.01,1016.99,-0.017628762412580712,-0.9064578734363502,-0.5939138386101095,-0.9061856288253717,0.7357443976037277,1035.24,10872.0,7030.0,0.5548576429310845,0.5121676615517289,-0.6422820868560766,0.0350347594371626,3
2017-03-03,1257.49,1298.0,1254.16,1285.33,0.26385706840775214,0.24157683242533134,-0.5245699109675941,0.269411578801825,1.1138905335175315,1016.99,1035.24,10872.0,0.5560353579393862,0.4256722357005184,-0.551457580526136,0.034107972271712264,4
2017-03-04,1076.59,1152.0,1076.19,1144.77,-0.10935713007554482,0.12564528658098895,-0.7511315463379639,0.13436784684443648,0.8042080378250591,1285.33,1016.99,1035.24,0.5076567183544376,0.4299327769023828,-0.6028661364548583,0.0662229094053827,5
2017-03-05,1447.75,1516.04,1431.02,1503.22,0.3131196659591009,0.16952066784405573,-0.6576962664067694,0.19530852417302813,1.1404852765278806,1144.77,1285.33,1016.99,0.514735014591007,0.43129504844388966,-0.48330129598034244,0.05655858756535968,6
2017-03-06,2488.94,2584.34,2445.0,2540.94,0.6903314218810288,1.2196074320605885,-0.6385576102418208,1.3570653333457017,2.270613978633029,1503.22,1144.77,1285.33,0.5301607068910569,0.4424269562448353,-0.14391092689918283,0.05483797334844591,0
2017-03-07,2504.81,2595.0,2472.68,2550.47,0.0037505804938329224,0.6966711459400485,-0.7654093083149375,0.7616784665860816,1.5562214983713352,2540.94,1503.22,1144.77,0.49446116439037846,0.44490628055601394,-0.15542773896466133,0.04795978780381662,1
2017-03-08,2703.51,2807.44,2698.83,2793.37,0.09523734841029308,0.09934512424535802,1.6982825238592016,0.12231311321285365,1.8397430032429574,2550.47,2540.94,1503.22,0.2726912486053054,0.4198087817486582,-0.09310870139957039,0.03888135119944731,2
2017-03-09,4599.9,4700.0,4385.0,4606.26,0.6489974475275386,0.8060435919654028,3.529307072832575,0.8392889229626614,2.755950390984923,2793.37,2550.47,2540.94,0.3075496976901067,0.4366442289462005,0.4426923893658965,0.06838519753552774,3
2017-03-10,4391.41,4425.0,4218.0,4315.83,-0.06305115212775658,0.5450262586051973,2.3577602639010995,0.5963802612159745,2.981613373433954,4606.26,2793.37,2550.47,0.33282320963901557,0.44142595475635016,0.3076086775392599,0.04796296425021375,4
2017-03-11,7030.0,7500.0,6925.22,7146.82,0.655954937984119,0.5515450712725725,5.243018248207063,0.5536902976151656,4.1384179572350925,4315.83,4606.26,2793.37,0.3301521372067871,0.43755749209080275,1.0463822046450924,0.08042458044277032,5
2017-03-12,10875.68,11800.01,10513.16,11250.0,0.5741266745209759,1.6066828396855297,6.483934487300594,1.5617787169701334,3.6610292381185188,7146.82,4315.83,4606.26,0.3418144051480938,0.4430729007346093,1.9707184860901719,0.1143866666666667,6
2017-04-01,1035.51,1139.89,1028.56,1114.92,-0.900896,-0.8439977500482732,-0.5612175021842309,-0.8414054054054054,-0.5378397536073884,11250.0,7146.82,4315.83,0.556604199978496,0.5225027262488624,-0.7021887094443404,0.09985469809493071,5
2017-04-02,1015.06,1044.23,1004.0,1033.18,-0.07331467728626273,-0.9081617777777777,-0.5949060369265272,-0.9049687270051509,-0.6216843647015745,1114.92,11250.0,7146.82,0.5606085229655271,0.5104612553050377,-0.7197866410061622,0.03893803596662732,6
2017-04-03,1285.33,1289.55,1230.0,1260.0,0.21953580208676127,0.13012592831772674,-0.5489319352609929,0.21710907615625352,-0.7439908974541317,1033.18,1114.92,11250.0,0.5611493776173129,0.424060672366629,-0.6465699945218348,0.04726190476190473,0
2017-04-04,1146.42,1162.93,1118.85,1143.0,-0.09285714285714286,0.10629319189299058,-0.7518594260853708,0.12390485648826433,-0.7388753592462796,1260.0,1033.18,1114.92,0.5201118594883122,0.4270101208873375,-0.6693908895930442,0.03856517935258106,1
2017-04-05,1503.25,1623.01,1444.94,1537.23,0.3449081364829396,0.22002380952380962,-0.6438159056311301,0.19598079870539098,-0.7719781238550549,1143.0,1260.0,1033.18,0.5286882751571358,0.4290861042906247,-0.5318712835598121,0.11583822850191575,2
2017-04-06,2538.1,2569.0,2460.0,2530.27,0.6459931174905511,1.2137095363079613,-0.6459586221564275,1.2102867824977945,-0.7665899478342689,1537.23,1143.0,1260.0,0.5269652612381461,0.4393352834075625,-0.15847579978118276,0.0430784066522545,3
2017-04-07,2540.07,2639.47,2540.07,2596.12,0.026024890624320784,0.6888299083416274,-0.7692337777777778,0.7270392889929618,1.563967843245699,2530.27,1537.23,1143.0,0.4841924362204971,0.4412851953541728,-0.15147174388792095,0.03828790656826327,4
2017-04-08,2793.34,2877.52,2765.91,2855.0,0.09971804076853164,0.12833808249712475,1.5607218455135792,0.12359992758585392,1.829057542336772,2596.12,2530.27,1537.23,0.26252723644269993,0.41824804103804475,-0.08525371313300123,0.039092819614711075,5
2017-04-09,4603.68,4613.97,4058.5,4277.0,0.49807355516637486,0.6474585150147143,3.139646528194506,0.676945817829655,2.4009223918575064,2855.0,2596.12,2530.27,0.26412642879687853,0.4252130650347036,0.32754734722290046,0.12987374327799867,6
2017-04-10,4315.73,4343.0,4170.07,4219.53,-0.013436988543371609,0.47794395796847633,2.3488333333333333,0.5105517708001446,2.9141844695318224,4277.0,2855.0,2596.12,0.2824656777590168,0.4280842366122205,0.26847917057473936,0.040983237469576064,0
2017-04-11,7145.24,7569.9,6994.0,7388.83,0.7511026109543006,0.7275730652326398,5.464418197725284,0.6040844416077251,4.103664306682783,4219.53,4277.0,2855.0,0.3078887849397718,0.43739247672968684,1.0964288673178828,0.07794197457513566,1
2017-04-12,11250.0,11613.07,10850.0,11613.07,0.5717062105908512,1.7522188490187296,6.554542911600736,1.6908080253392743,3.6658698080307275,7388.83,4219.53,4277.0,0.320644675940807,0.44192462390968024,2.0332247505956236,0.06570786191764966,2
2017-05-01,1114.38,1136.72,885.41,1004.74,-0.91348196471734,-0.8640190666181249,-0.6029119422037964,-0.859414396892604,-0.5988052883559538,11613.07,7388.83,4219.53,0.553140762332084,0.519501698434737,-0.7340996772907882,0.2501244102952008,0
2017-05-02,1033.72,1034.6,1004.7,1011.07,0.006300137348965951,-0.9129368892118965,-0.6105457374851702,-0.9101271111111111,-0.6260158090778285,1004.74,11613.07,7388.83,0.5539015760142102,0.5035850285309917,-0.728369042913287,0.029572630975105443,1
2017-05-03,1260.0,1275.0,1240.0,1273.0,0.25906218164914385,0.26699444632442226,-0.5541155866900176,0.14178595773687785,-0.7232548533663775,1011.07,1004.74,11613.07,0.5551062930984728,0.4171689779458459,-0.647497574295955,0.02749410840534171,2
2017-05-04,1143.0,1145.0,1111.0,1134.58,-0.10873527101335434,0.1221577141048591,-0.7347252747252748,0.09814359550126772,-0.7416406314044468,1273.0,1011.07,1004.74,0.541756177426736,0.41883857353865345,-0.6760896504641389,0.029967036260113877,3
2017-05-05,1537.36,1609.0,1495.0,1514.9,0.33520774207195636,0.19002356637863316,-0.6409789715916228,0.20230158730158743,-0.7845092460881935,1134.58,1273.0,1011.07,0.5478411769216179,0.42115604562291953,-0.5435567043442209,0.07525249191365767,4
2017-05-06,2530.27,2699.35,2525.28,2698.0,0.7809756419565648,1.3779724655819776,-0.6348542326728318,1.3604549431321087,-0.7518395879323032,1514.9,1134.58,1273.0,0.5535835551402861,0.443049209823816,-0.11438077556347437,0.06451816160118595,5
2017-05-07,2594.52,2623.0,2530.1,2602.9,-0.03524833209785028,0.7181992210706978,-0.7758646077221614,0.6932404389713966,1.5142962018469146,2698.0,1514.9,1134.58,0.5199280723863066,0.44739226961249384,-0.16000565396324973,0.0356909600829844,6
2017-05-08,2851.01,3339.66,2848.32,3263.62,0.2538399477505857,0.20964418087472203,2.2482234209845333,0.2898307295268885,2.2090974345863774,2602.9,2698.0,1514.9,0.302540993674258,0.42974654116062094,0.028365587460797537,0.150550615574117,0
2017-05-09,4282.53,4474.88,4001.93,4396.52,0.3471298741887845,0.6890852510661187,3.3483833958084013,0.6934964485462924,2.420537916332771,3263.62,2602.9,2698.0,0.29092329132305333,0.42950187749210134,0.34150454499407856,0.10757371739466674,1
2017-05-10,4219.74,4358.97,4137.96,4301.09,-0.021705803681093316,0.3178893376067067,2.378703849175177,0.5065113835376533,2.7571651947552787,4396.52,3263.62,2602.9,0.3100793319346432,0.43294491254852674,0.2715653081907077,0.0513846490075772,2
2017-05-11,7388.79,7590.0,7275.16,7372.72,0.714151529031013,0.6769444924622201,5.4981931639902,0.7238064063595979,3.9046180865076305,4301.09,4396.52,3263.62,0.3197874499022204,0.4482152308458089,1.0604745559596735,0.042703371347345365,3
2017-05-12,11613.07,11850.0,11384.25,11677.0,0.5838116733037468,1.714893201490785,6.708099544524391,1.7673698255492911,3.5955433815831936,7372.72,4301.09,4396.52,0.33281060418418396,0.4537969872049237,2.007442241243725,0.03988610088207588,4
2017-06-01,1004.73,1026.99,871.0,893.89,-0.9234486597584997,-0.8787570937184648,-0.6686842105263158,-0.8790214418250251,-0.6495195003273906,11677.0,7372.72,4301.09,0.5430968459564391,0.526853124206369,-0.7664548128508508,0.17450693038293302,3
2017-06-02,1010.03,1031.94,1005.1,1023.99,0.14554363512288981,-0.9123070994262225,-0.606596488532022,-0.9118243496336456,-0.6334212796729398,893.89,11677.0,7372.72,0.5381371695362202,0.5115909928564756,-0.7282766948641317,0.02621119346868625,4
2017-06-03,1269.98,1285.0,1251.0,1278.49,0.24853758337483756,0.4302542818467596,-0.6082601528364209,0.2724585464896392,-0.7224451073104862,1023.99,893.89,11677.0,0.5379819242292757,0.42034903950503616,-0.6504543855125948,0.026593872458916378,5
2017-06-04,1134.86,1201.37,1134.36,1190.85,-0.06854961712645391,0.16295081006650447,-0.7291380455451131,0.1778116253078421,-0.7240739324764878,1278.49,1023.99,893.89,0.5363448653203345,0.42325821651492446,-0.6648713025315676,0.05627073099046899,6
2017-06-05,1514.9,1578.97,1505.0,1558.02,0.30832598564050895,0.21864074024826152,-0.6377615906665519,0.22389630793401416,-0.781998147427807,1190.85,1278.49,1023.99,0.538681191106656,0.42417589429105057,-0.5372837678279335,0.04747692584177355,0
2017-06-06,2698.0,2933.0,2689.4,2880.74,0.8489749810657115,1.4190620145274382,-0.6092703913887956,1.5390364716458955,-0.7439342222222223,1558.02,1190.85,1278.49,0.5642650693323531,0.4499762236110527,-0.067160872442516,0.08456160569853577,1
2017-06-07,2598.37,2614.0,2522.0,2600.39,-0.09731874448926314,0.6690350573163373,-0.7773066712340498,0.7165423460294407,1.3323556847128044,2880.74,1558.02,1190.85,0.5377738255974166,0.4585355574682232,-0.17123217380606826,0.035379308488342136,2
2017-06-08,3263.51,3296.51,3146.1,3222.75,0.2393333307696155,0.11872296701541973,2.605309378111401,0.19449592290585627,2.1192531795040552,2600.39,2880.74,1558.02,0.3143953352811647,0.42952802437648524,0.0037706873107792305,0.04667132107672029,3
2017-06-09,4397.38,4649.23,4356.42,4605.8,0.4291521216352494,0.7711958590826762,3.4978954872606183,0.7694878789042991,2.6553968253968256,3222.75,2600.39,2880.74,0.31960956187889433,0.429419588445896,0.3863828575516548,0.0635741890659602,4
2017-06-10,4301.09,4425.0,4278.4,4362.95,-0.05272699639584877,0.3537972228686681,2.412580466018506,0.33684375019150514,2.8171041119860014,4605.8,3222.75,2600.39,0.34283536562413225,0.43505739398616744,0.2721817919919569,0.03360111850926561,5
2017-06-11,7373.3,7421.39,6922.07,6967.68,0.5970111965527913,0.512805592948022,4.851013981609775,0.5848170826016941,3.5326203626002615,4362.95,4605.8,3222.75,0.3386331399881861,0.4468359980007699,0.9298288860016446,0.07166230366492155,6
2017-06-12,11676.99,13700.0,11659.8,13623.5,0.9552419169651878,2.1225432333627476,7.744111115390046,2.1674529014738124,4.384208009421919,6967.68,4362.95,4605.8,0.41343904309097756,0.48258820110203937,2.4227394075174065,0.14975593643336887,0
2017-07-01,894.02,907.05,812.28,906.2,-0.9334825852387418,-0.8699423624506292,-0.6854280497372203,-0.8770874249937608,-0.6509406344853088,13623.5,6967.68,4362.95,0.6068020952296884,0.5629336390964252,-0.7690598665531986,0.10457956301037297,5
2017-07-02,1024.0,1056.25,1021.3,1052.48,0.1614213197969543,-0.9227452563584981,-0.595260710893366,-0.9098672604264794,-0.631355516637478,906.2,13623.5,6967.68,0.5961271853303689,0.5498045575652236,-0.7276103533325339,0.03320728184858624,6
2017-07-03,1278.49,1281.62,1175.97,1233.05,0.1715662055335967,0.36068196866033975,-0.6173919789000077,0.37942028661244676,-0.7117021276595745,1052.48,906.2,13623.5,0.5959212239869663,0.4582647526813482,-0.6722713755848975,0.0856818458294472,0
2017-07-04,1190.72,1202.0,1176.0,1190.66,-0.0343781679575037,0.13128990574642763,-0.7414868209648704,0.16276526137950564,-0.7178216531225041,1233.05,1052.48,906.2,0.590614017872123,0.46274052348095546,-0.6748118322544041,0.021836628424571243,1
2017-07-05,1554.04,1565.0,1525.0,1554.01,0.30516688223338306,0.2602976359433924,-0.6438166836658683,0.21550422764354815,-0.7896811809176825,1190.66,1233.05,1052.48,0.5883001624691141,0.4634624671275431,-0.5517652087816534,0.025739860103860337,2
2017-07-06,2875.71,2893.28,2612.5,2683.03,0.72652042136151,1.253397275460669,-0.614932086433361,1.2530377461477098,-0.7689646234802683,1554.01,1190.66,1233.05,0.60557940531555,0.47627897077871006,-0.15342797360752602,0.10465033935513214,3
2017-07-07,2599.01,2605.0,2475.0,2501.46,-0.0676734885558492,0.6096807613850619,-0.8163863911623298,0.6055377979743521,1.4896590162629137,2683.03,1554.01,1190.66,0.5063144004215075,0.48381987886588923,-0.22295070356469893,0.051969649724560855,4
2017-07-08,3216.78,3430.0,3186.0,3387.55,0.3542291301879703,0.262583720644197,2.7381924519973517,0.17593049008240946,2.350460403335081,2501.46,2683.03,1554.01,0.269020328623169,0.45233725740436864,0.027030124357490415,0.07202845714454399,5
2017-07-09,4605.81,4674.34,4475.0,4615.0,0.3623415152543874,0.8449225652219103,3.3848814229249014,0.7747337899315103,2.6252945797329144,3387.55,2501.46,2683.03,0.27107271889387163,0.4459904973909764,0.35345419693975644,0.043193932827735676,6
2017-07-10,4356.09,4463.0,4312.82,4423.3,-0.041538461538461524,0.3057519446207435,2.587283565143344,0.37252346598402,2.898623279098874,4615.0,3387.55,2501.46,0.2936449495334399,0.4517961621967222,0.25682712312092537,0.03395202676734571,0
2017-07-11,6967.64,7244.69,6945.0,7130.28,0.6119820043858657,0.5450227518959914,4.988510573967379,0.5481089061617959,3.706766123176447,4423.3,4615.0,3387.55,0.29851862632649734,0.46117892513581643,0.9236726730140277,0.04203060749367481,1
2017-07-12,13623.0,16615.62,13085.9,16599.99,1.328097914808395,2.7528519431193907,9.682035508137014,2.8047628324871936,5.15270200148258,7130.28,4423.3,4615.0,0.4827032404722395,0.5388869800025283,2.9808158135365566,0.21263386303244755,2
2017-08-01,906.2,941.81,881.3,909.75,-0.9451957501179218,-0.8724103401268954,-0.660924402634335,-0.8694328671810416,-0.6504859963886435,16599.99,7130.28,4423.3,0.698581363961107,0.6283632579656439,-0.7788411266935458,0.06651277823577904,1
2017-08-02,1052.48,1070.0,1025.0,1050.4,0.15460291288815609,-0.9367228534475021,-0.5800852302255483,-0.9228979337174734,-0.6781488040887113,909.75,16599.99,7130.28,0.6878232900402124,0.5907268293854543,-0.7399861411755115,0.04284082254379284,2
2017-08-03,1233.86,1245.49,1145.5,1150.05,0.09486862147753228,0.2641384995877989,-0.6605068559873655,0.26909070845287997,-0.7384181125071647,1050.4,909.75,16599.99,0.6889266661609534,0.5024663941618938,-0.7074831956402139,0.08694404591104736,3
2017-08-04,1190.66,1197.3,1166.66,1184.03,0.029546541454719355,0.12721820258948968,-0.7434387865655472,0.1249904986318029,-0.7247139678546601,1150.05,1050.4,909.75,0.6892388964548026,0.5050257315263872,-0.6906653582978874,0.025877722692837068,4
2017-08-05,1554.38,1653.97,1554.38,1649.54,0.39315726797462913,0.43432024694578497,-0.6270793299120566,0.33777219090872235,-0.776264390889658,1184.03,1150.05,1050.4,0.6859417266364208,0.5069318345872463,-0.5464426929093256,0.06037440741055077,5
2017-08-06,2680.24,2815.0,2613.13,2806.0,0.701080301174873,1.3698723849902454,-0.6064670672119468,1.3566761292056504,-0.7596985527104565,1649.54,1184.03,1150.05,0.6948040606011069,0.5150570487525322,-0.1601805462178545,0.07194226657163218,6
2017-08-07,2501.46,2555.0,2462.0,2550.07,-0.09120812544547396,0.5459279556724908,-0.8463812327597788,0.6409611263762782,1.8527783060555554,2806.0,1649.54,1184.03,0.5107780657754727,0.5247391699820544,-0.24918450426093264,0.036469587109373466,0
