datetime_1h,sent_btc_vader,count_btc,sent_tech_vader,count_tech,sent_macro_vader,count_macro,sent_total_vader,count_total,sent_weighted_vader
2025-10-08 18:00:00+00:00,0.0,0.0,0.0,0.0,-0.2732,1.0,-0.09106666666666667,1.0,-0.27319999726800004
2025-10-08 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.7778,1.0,-0.2592666666666667,1.0,-0.7777999922220001
2025-10-09 10:00:00+00:00,0.0,0.0,0.0,0.0,-0.004500000000000022,3.0,-0.0015000000000000074,3.0,-0.004499999985000023
2025-10-11 07:00:00+00:00,0.0,0.0,0.0,0.0,-0.3818,1.0,-0.12726666666666667,1.0,-0.38179999618200006
2025-10-12 16:00:00+00:00,0.0,0.0,0.0,0.0,0.7964,1.0,0.2654666666666667,1.0,0.7963999920360001
2025-10-13 18:00:00+00:00,0.0,0.0,0.0,0.0,0.5106,1.0,0.17020000000000002,1.0,0.5105999948940001
2025-10-14 12:00:00+00:00,0.0,0.0,0.0,0.0,0.2617,1.0,0.08723333333333333,1.0,0.26169999738300004
2025-10-15 10:00:00+00:00,0.0,0.0,0.0,0.0,0.4019,1.0,0.13396666666666665,1.0,0.40189999598100007
2025-10-15 19:00:00+00:00,0.0,0.0,0.0,0.0,0.6597,1.0,0.21989999999999998,1.0,0.659699993403
2025-10-15 20:00:00+00:00,0.0,0.0,0.0,0.0,-0.5428999999999999,2.0,-0.18096666666666664,2.0,-0.5428999972855
2025-10-16 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.4201,2.0,-0.14003333333333332,2.0,-0.4200999978995
2025-10-19 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.4939,1.0,-0.16463333333333333,1.0,-0.4938999950610001
2025-10-20 16:00:00+00:00,0.0,0.0,0.0,0.0,-0.7717,1.0,-0.25723333333333337,1.0,-0.7716999922830001
2025-10-21 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-10-22 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-10-22 10:00:00+00:00,0.0,0.0,0.0,0.0,0.6124,1.0,0.20413333333333336,1.0,0.6123999938760002
2025-10-22 15:00:00+00:00,0.0,0.0,0.0,0.0,0.6369,1.0,0.21230000000000002,1.0,0.6368999936310001
2025-10-22 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.5216,1.0,-0.17386666666666664,1.0,-0.521599994784
2025-10-23 09:00:00+00:00,0.0,0.0,0.0,0.0,-0.2057,1.0,-0.06856666666666666,1.0,-0.20569999794300003
2025-10-23 10:00:00+00:00,0.0,0.0,0.0,0.0,0.65255,2.0,0.21751666666666666,2.0,0.65254999673725
2025-10-23 19:00:00+00:00,0.0,0.0,0.0,0.0,0.5423,1.0,0.18076666666666666,1.0,0.5422999945770001
2025-10-26 12:00:00+00:00,0.0,0.0,0.0,0.0,0.43095,2.0,0.14365,2.0,0.43094999784525
2025-10-27 16:00:00+00:00,0.0,0.0,0.0,0.0,0.8126,1.0,0.27086666666666664,1.0,0.8125999918740001
2025-10-29 19:00:00+00:00,0.0,0.0,0.0,0.0,0.3818,1.0,0.12726666666666667,1.0,0.38179999618200006
2025-10-29 21:00:00+00:00,0.0,0.0,0.0,0.0,0.4404,1.0,0.1468,1.0,0.44039999559600007
2025-10-30 11:00:00+00:00,0.0,0.0,0.0,0.0,-0.25229999999999997,2.0,-0.0841,2.0,-0.2522999987385
2025-11-02 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0516,1.0,0.0172,1.0,0.05159999948400001
2025-11-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
2025-11-04 15:00:00+00:00,0.0,0.0,0.0,0.0,-0.1027,1.0,-0.03423333333333333,1.0,-0.10269999897300001
2025-11-05 19:00:00+00:00,0.0,0.0,0.0,0.0,0.7783,1.0,0.25943333333333335,1.0,0.7782999922170001
2025-11-05 20:00:00+00:00,0.0,0.0,0.0,0.0,0.5423,1.0,0.18076666666666666,1.0,0.5422999945770001
2025-11-06 10:00:00+00:00,0.0,0.0,0.0,0.0,-0.6486,1.0,-0.21619999999999998,1.0,-0.6485999935140001
2025-11-06 11:00:00+00:00,0.0,0.0,0.0,0.0,0.3182,1.0,0.10606666666666666,1.0,0.31819999681800004
2025-11-09 15:00:00+00:00,0.0,0.0,0.0,0.0,-0.6369,1.0,-0.21230000000000002,1.0,-0.6368999936310001
2025-11-10 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.0258,1.0,-0.0086,1.0,-0.025799999742000004
2025-11-11 19:00:00+00:00,0.0,0.0,0.0,0.0,-0.4019,1.0,-0.13396666666666665,1.0,-0.40189999598100007
2025-11-12 20:00:00+00:00,0.0,0.0,0.0,0.0,0.5346,1.0,0.1782,1.0,0.5345999946540001
2025-11-13 11:00:00+00:00,0.0,0.0,0.0,0.0,-0.5734,2.0,-0.19113333333333335,2.0,-0.573399997133
2025-11-16 15:00:00+00:00,0.0,0.0,0.0,0.0,-0.4404,1.0,-0.1468,1.0,-0.44039999559600007
2025-11-17 00:00:00+00:00,0.0,0.0,0.0,0.0,0.09953333333333335,3.0,0.033177777777777785,3.0,0.09953333300155556
2025-11-17 01:00:00+00:00,-0.05135,2.0,0.63825,2.0,0.5859,1.0,0.39093333333333335,5.0,0.35193999929612
2025-11-17 02:00:00+00:00,0.4215,1.0,-0.6124,1.0,0.59764,5.0,0.13557999999999995,7.0,0.39961428514340813
2025-11-17 03:00:00+00:00,-0.22735,2.0,0.0,0.0,0.26913333333333334,3.0,0.01392777777777778,5.0,0.07053999985892001
2025-11-17 04:00:00+00:00,0.08829999999999999,2.0,0.0,0.0,-0.03710000000000002,2.0,0.017066666666666657,4.0,0.025599999935999984
2025-11-17 05:00:00+00:00,0.0,1.0,0.0,0.0,-0.5237499999999999,4.0,-0.1745833333333333,5.0,-0.418999999162
2025-11-17 06:00:00+00:00,0.1779,1.0,-0.2023,1.0,0.07474999999999998,2.0,0.016783333333333327,4.0,0.03127499992181249
2025-11-17 07:00:00+00:00,0.0,0.0,0.0,0.0,0.2937,2.0,0.0979,2.0,0.29369999853150003
