datetime,open,high,low,close,ret_1,ret_2,ret_7,ret_14,ret_30,close_lag_1,close_lag_2,close_lag_3,std_7,std_14,mom_sma30,range_norm,dayofweek,future_return,target_up
2017-11-03 00:00:00+00:00,1111.55,1198.0,1106.51,1176.55,0.1621394705649941,0.5110708689733117,-0.6552769826224791,0.2999834263300369,-0.7271451762523191,1012.4,778.62,14691.0,0.6362431986437509,0.4757420554642927,-0.7087821050062597,0.0777612511155497,4,0.03607156516935106,1
2017-11-04 00:00:00+00:00,1209.99,1229.0,1198.02,1218.99,0.036071565169351,0.2040596602133544,-0.7115649445603873,0.2237872460043368,-0.734885754179009,1176.55,1012.4,778.62,0.6395129472273874,0.4773651508531256,-0.6896245393661924,0.0254144824813985,5,0.49997128770539545,1
2017-11-05 00:00:00+00:00,1774.52,1892.0,1745.01,1828.45,0.4999712877053954,0.5540775997620162,-0.6150056113650673,0.6369732401049266,-0.7545810112854213,1218.99,1176.55,1012.4,0.6492800741868603,0.4819340755364851,-0.5111192115662616,0.0803904946812874,6,0.6156963548360632,1
2017-11-06 00:00:00+00:00,2899.01,2967.46,2861.53,2954.22,0.6156963548360632,1.4234981419043633,-0.5515878436836881,1.443018399834608,-0.8130240506329114,1828.45,1218.99,1176.55,0.663596225493179,0.488792234038972,-0.107993222783188,0.0358571805755833,0,-0.21942847858317927,0
2017-11-07 00:00:00+00:00,2326.12,2399.0,2242.62,2305.98,-0.2194284785831792,0.2611665618419974,-0.8430345109250561,0.3009173069762718,1.572977918614641,2954.22,1828.45,1218.99,0.5264848766844327,0.5035945707547647,-0.3134660174143763,0.0678149853858229,1,0.5806988785678973,1
2017-11-08 00:00:00+00:00,3410.0,3705.0,3390.67,3645.06,0.5806988785678973,0.233848528545606,3.681436387454728,0.2569215755916401,2.6968154158215007,2305.98,2954.22,1828.45,0.3094878491858138,0.5004385025225838,0.0573029424251703,0.086234520145073,2,0.15424986145632724,1
2017-11-09 00:00:00+00:00,4226.21,4353.49,4092.4,4207.31,0.1542498614563272,0.8245214615911676,3.1557783484788624,0.8108029008586373,2.532912359663781,3645.06,2305.98,2954.22,0.3129687554951937,0.4856204034015092,0.185807435341335,0.0620562782395401,3,0.14610285431784198,1
2017-11-10 00:00:00+00:00,4747.9,4869.78,4700.0,4822.01,0.1461028543178419,0.3228890608110704,3.0984318558497304,0.4128237958646714,2.9976869507544355,4207.31,3645.06,2305.98,0.3138733433443837,0.4825567426066205,0.3144070379236445,0.0352093836387729,4,0.3179421029819516,1
2017-11-11 00:00:00+00:00,6588.18,6820.0,6218.0,6355.13,0.3179421029819516,0.5104972060532738,4.213438994577478,0.5037385654319935,2.694241635082661,4822.01,4207.31,3645.06,0.298188032409624,0.483051590935091,0.6623076124284184,0.0947266224294389,5,1.5916070953701968,1
2017-11-12 00:00:00+00:00,14690.99,17270.0,14677.19,16470.0,1.5916070953701968,2.415588105375144,8.007629412890699,2.4678867788658936,4.835624592533802,6355.13,4822.01,4207.31,0.5763398085091413,0.6004525160177293,2.849930173751767,0.1574262295081966,6,-0.95097328476017,0
2017-12-01 00:00:00+00:00,778.7,832.99,751.34,807.47,-0.95097328476017,-0.8729420169217624,-0.7266723534469335,-0.8774365606282767,-0.6773062966574483,16470.0,6355.13,4822.01,0.7739663225082236,0.692918958537027,-0.8087246589250376,0.1011183078009089,4,0.23934016124438062,1
2017-12-02 00:00:00+00:00,1011.01,1011.97,991.98,1000.73,0.2393401612443806,-0.9392392228293868,-0.5660283263514861,-0.9318814240010892,-0.7006482221005745,807.47,16470.0,6355.13,0.7484250890727357,0.6333083284268854,-0.758477918298299,0.0199754179449002,5,0.22572522058896993,1
2017-12-03 00:00:00+00:00,1176.58,1241.85,1170.9,1226.62,0.2257252205889699,0.519090492526038,-0.6634842773507158,0.5753769489609821,-0.7153168458382072,1000.73,807.47,16470.0,0.737951166573231,0.5439628448656223,-0.6964333354616806,0.0578418744191353,6,-0.01178033946943624,0
2017-12-04 00:00:00+00:00,1218.99,1224.57,1208.0,1212.17,-0.0117803394694362,0.2112857613941823,-0.711889544625901,0.1973231924140657,-0.7455936365353537,1226.62,1000.73,807.47,0.7440453332221447,0.5487454253392046,-0.6909524222711148,0.0136696997945832,0,0.3954395835567617,1
2017-12-05 00:00:00+00:00,1830.85,1832.0,1650.0,1691.51,0.3954395835567617,0.3790008315533744,-0.6492105988996291,0.4376864561642088,-0.7633589815332961,1212.17,1226.62,1000.73,0.7457410211580763,0.5496767933179068,-0.5477721594342128,0.1075961714680965,1,0.5767332147016571,1
2017-12-06 00:00:00+00:00,2954.23,2980.0,2480.03,2667.06,0.5767332147016571,1.2002359405033944,-0.5803295919989049,1.1879260699431495,-0.8174183244349302,1691.51,1212.17,1226.62,0.7555474967935617,0.5518269930502869,-0.2020474039598742,0.1874610994878254,2,-0.10463206677015136,0
2017-12-07 00:00:00+00:00,2301.55,2408.84,2239.54,2388.0,-0.1046320667701513,0.4117563597022777,-0.8550091074681239,0.306024228171402,1.638528258107287,2667.06,1691.51,1212.17,0.4988527730945724,0.5583600395313459,-0.2959512677201322,0.0708961474036851,3,0.6143634840871022,1
2017-12-08 00:00:00+00:00,3651.74,3934.0,3586.95,3855.1,0.6143634840871022,0.4454492962288063,3.77429502024843,0.3049468218345283,2.8702714641394262,2388.0,2667.06,1691.51,0.2740937996737403,0.558293742416071,0.1055282242207351,0.0900236050945501,4,0.08234805841612425,1
2017-12-09 00:00:00+00:00,4198.89,4377.65,4080.0,4172.56,0.0823480584161242,0.7473031825795646,3.1695162531352112,0.8094519466777683,2.7356061487774967,3855.1,2388.0,2667.06,0.2838848707790627,0.5442599802082189,0.1626083773656896,0.0713351036294264,5,0.3049542726767258,1
2017-12-10 00:00:00+00:00,4822.01,5445.0,4793.66,5445.0,0.3049542726767258,0.4124147233534798,3.4390275717010974,0.4938025711510923,3.5027909861484394,4172.56,3855.1,2388.0,0.2841476675853994,0.5373111584198645,0.4597244726494012,0.1196216712580349,6,0.07812121212121204,1
2017-12-11 00:00:00+00:00,6355.13,6488.88,5555.55,5870.37,0.078121212121212,0.4068988822209864,3.842860324871923,0.3952786935120063,2.3117659005517384,5445.0,4172.56,3855.1,0.2712743919465713,0.538801262001778,0.5181668114480664,0.1589899784851721,0,1.8362794849387685,1
2017-12-12 00:00:00+00:00,16470.0,17428.42,15967.29,16650.01,1.8362794849387685,2.057853076216712,8.84328203794243,2.452919010951864,4.74140255656054,5870.37,5445.0,4172.56,0.6530519177413155,0.6835511870069777,2.849639417324476,0.0877555028495477,1,-0.19258847291983605,0
2018-01-01 00:00:00+00:00,13880.0,13941.75,12801.38,13443.41,-0.192588472919836,1.290044750160552,4.040535271047521,1.115363493744424,4.785969140717468,16650.01,5870.37,5445.0,0.6980352631864831,0.7000250318091606,1.8628897985376132,0.0848274358961008,0,-0.32773009229057204,0
2018-01-02 00:00:00+00:00,10105.5,10180.9,8525.3,9037.6,-0.327730092290572,-0.4572015272062899,2.784589614740369,-0.4512689738919246,1.647969692619168,13443.41,16650.01,5870.37,0.7279880234100335,0.6180667623195075,0.8507407181388402,0.183190227494025,1,0.20972382048331406,1
2018-01-03 00:00:00+00:00,10300.0,11090.0,10239.22,10933.0,0.209723820483314,-0.1867390788497859,1.8359835023734796,12.539821912888405,1.5869453081003826,9037.6,13443.41,16650.01,0.7187867220441634,0.522634887227265,1.1408737903367934,0.0778176163907436,2,-0.37711515594987655,0
2018-01-04 00:00:00+00:00,6911.0,7032.35,6434.0,6810.0,-0.3771151559498765,-0.2464813667345313,0.632091569683839,5.805032326401727,0.433898540623967,10933.0,9037.6,13443.41,0.7601080878755503,0.5515343315729856,0.315819049697835,0.087863436123348,3,0.33352422907488966,1
2018-01-05 00:00:00+00:00,9246.5,9246.5,8830.0,9081.3,0.3335242290748896,-0.1693679685356262,0.667823691460055,6.4035153511274885,0.3784231760516559,6810.0,10933.0,9037.6,0.7607242106056152,0.5521257476445592,0.7269465825519814,0.0458634776959245,4,-0.17366456344355985,0
2018-01-06 00:00:00+00:00,7485.6,7599.1,7350.0,7504.2,-0.1736645634435598,0.1019383259911894,0.278318061723537,5.190715823688096,-0.4891974678374515,9081.3,6810.0,10933.0,0.7745372605418535,0.5595426088074836,0.4951501562420823,0.0331947442765385,5,-0.15436688787612263,0
2018-01-07 00:00:00+00:00,6387.0,6433.3,6254.3,6345.8,-0.1543668878761226,-0.3012233931265347,-0.6188710997771172,2.7515592577046544,7.150060363206698,7504.2,9081.3,6810.0,0.2675305536031066,0.5664822153211923,0.2192674929057951,0.0282076333953165,6,0.198288631850988,1
2018-01-08 00:00:00+00:00,7726.0,7757.7,7423.0,7604.1,0.198288631850988,0.0133125449748141,-0.4343622637411192,1.851116960248364,6.510964045831687,6345.8,7504.2,9081.3,0.284612799073015,0.5557038261703346,0.4018521879010295,0.0440157283570705,0,-0.054286503333727865,0
2018-01-09 00:00:00+00:00,7014.8,7254.0,7014.7,7191.3,-0.0542865033337278,0.1332377320432411,-0.2042909622023546,2.01143216080402,5.112192427011177,7604.1,6345.8,7504.2,0.2561400987553869,0.5539762432823385,0.278495305860708,0.0332763199977751,1,-0.08603451392655015,0
2018-01-10 00:00:00+00:00,6603.8,6633.3,6490.2,6572.6,-0.0860345139265501,-0.1356505043331887,-0.3988292325985548,0.7049103784597028,4.391840786224662,7191.3,7604.1,6345.8,0.2391150090090779,0.5422464526549297,0.1325685574802753,0.0217722058241792,2,-0.035404558317865154,0
2018-01-11 00:00:00+00:00,6307.5,6367.7,6290.6,6339.9,-0.0354045583178651,-0.1183930582787535,-0.0690308370044053,0.51942692256073,2.467363067078673,6572.6,7191.3,7604.1,0.1897521660977944,0.543783431612316,0.0648760491602014,0.0121610750958216,3,-0.3472452246880866,0
2018-01-12 00:00:00+00:00,3969.4,4286.6,3905.7,4138.4,-0.3472452246880866,-0.3703557191978822,-0.5442943190952837,-0.2399632690541782,0.4008435390729195,6339.9,6572.6,7191.3,0.165643410307325,0.5537719537136828,-0.3094752485765631,0.0920404020877635,4,2.5470085057026877,1
2018-02-01 00:00:00+00:00,13394.2,15257.53,12910.58,14678.94,2.547008505702688,1.315326740169403,0.9560965859118896,1.5005135962469147,5.365597273176697,4138.4,6339.9,6572.6,1.0059538765288605,0.8643500523843864,1.2915952226052116,0.1598855230691045,3,-0.4023682908983891,0
2018-02-02 00:00:00+00:00,9043.0,9155.0,7606.0,8772.6,-0.4023682908983891,1.1198047554610482,0.3824261716410855,-0.4731174335631029,1.4067093545785254,14678.94,4138.4,6339.9,1.028548690926448,0.7454536974668805,0.3339368313919011,0.1765725098602466,4,0.2596037662722568,1
2018-02-03 00:00:00+00:00,10942.0,11180.0,10771.0,11050.0,0.2596037662722568,-0.2472208483718851,0.4531634249944107,-0.1780359298719596,1.6263812269597435,8772.6,14678.94,4138.4,1.028196639647292,0.74246560295975,0.6239103084209816,0.0370135746606334,5,-0.36036199095022625,0
2018-02-04 00:00:00+00:00,6796.5,7122.48,6754.87,7068.0,-0.3603619909502262,-0.1943095547500171,-0.0171457177422719,-0.2179339647694078,0.4657787934906812,11050.0,8772.6,14678.94,1.0504902148133168,0.7440071708044577,0.0274108007408366,0.0520104697226937,6,0.3040605546123374,1
2018-02-05 00:00:00+00:00,9081.3,9262.0,8979.0,9217.1,0.3040605546123374,-0.1658733031674207,0.4023521893923256,-0.1569468581359188,0.4503401189275435,7068.0,11050.0,8772.6,1.041547330564968,0.7453936768242906,0.3214805525679605,0.0307038005446398,0,-0.17152900586952513,0
2018-02-06 00:00:00+00:00,7504.2,7693.6,7434.3,7636.1,-0.1715290058695251,0.0803763440860214,0.2044511743087431,0.1213069016152716,-0.5363630843958713,9217.1,7068.0,11050.0,1.0496731383914553,0.7368661405496368,0.1430662845518171,0.0339571247102578,1,-0.1333665090818612,0
2018-02-07 00:00:00+00:00,6345.8,6678.7,6275.0,6617.7,-0.1333665090818612,-0.2820192902322856,0.5990962690895032,-0.2712827458623764,7.195598598090331,7636.1,9217.1,7068.0,1.031970405015353,0.7376409554283634,-0.0372909319983524,0.0610030675310152,2,0.1385828913368694,1
2018-02-08 00:00:00+00:00,7604.1,7700.0,7455.7,7534.8,0.1385828913368694,-0.013265934181061,-0.4866931808427583,0.0040777164787719,6.529303608365893,6617.7,7636.1,9217.1,0.2883719650760823,0.7334611149908739,0.0624602683130028,0.0324228911185433,3,-0.03186547751765145,0
2018-02-09 00:00:00+00:00,7191.2,7331.1,7127.5,7294.7,-0.0318654775176514,0.1023014038109917,-0.1684677290654994,0.1495319739039995,4.946992548629567,7534.8,6617.7,7636.1,0.2439717885946813,0.730640738739782,8.075007358665509e-05,0.0279106748735383,4,-0.10894210865422838,0
2018-02-10 00:00:00+00:00,6574.5,6597.0,6436.2,6500.0,-0.1089421086542283,-0.1373360938578329,-0.4117647058823529,-0.1451979852974053,4.362284168062235,7294.7,7534.8,6617.7,0.217080446485138,0.7330535408703789,-0.1298960747871725,0.0247384615384615,5,-0.02366153846153851,0
2018-02-11 00:00:00+00:00,6341.7,6378.3,6318.2,6346.2,-0.0236615384615385,-0.1300259092217637,-0.1021222410865875,-0.1175169997079805,2.751795732806782,6500.0,7294.7,7534.8,0.1694149349819571,0.7325762064979929,-0.1677691403677602,0.0094702341558728,6,-0.35364470076581267,0
2018-02-12 00:00:00+00:00,4138.4,4262.9,4025.1,4101.9,-0.3536447007658126,-0.3689384615384615,-0.554968482494494,-0.3759090770775645,0.5379856471170501,6346.2,6500.0,7294.7,0.1516587947324449,0.7415383303885223,-0.4654360071640098,0.0579731344011311,0,2.6947804675881915,1
2018-03-01 00:00:00+00:00,14670.96,15500.0,14546.28,15155.62,2.6947804675881915,1.388140934732596,0.9847330443551028,1.3905140459628704,5.346574539363484,4101.9,6346.2,6500.0,1.0612299624342212,1.0143972308598257,0.8713082376874581,0.0629284714185232,3,-0.3950824842533661,0
2018-03-02 00:00:00+00:00,8772.6,9463.7,8022.9,9167.9,-0.3950824842533661,1.2350374216826352,0.3853604726717741,1.215324763193505,1.378122487095017,15155.62,4101.9,6346.2,1.0838915364120767,1.016773978823822,0.1077645012945205,0.1571570370531966,4,0.2512734650247057,1
2018-03-03 00:00:00+00:00,11087.0,11581.44,11056.0,11471.55,0.2512734650247057,-0.2430827640175724,0.5224757126931039,-0.2185028346733484,1.7492834135398887,9167.9,15155.62,4101.9,1.082375469255166,0.7814677681684115,0.3465308918808625,0.0458037492753813,5,-0.35492588185554697,0
2018-03-04 00:00:00+00:00,7050.0,7500.0,7002.0,7400.0,-0.3549258818555469,-0.1928358729916338,0.0144351378398015,-0.1564644461163167,0.3590449954086316,11471.55,9167.9,15155.62,1.1050570117569865,0.7791318836390901,-0.1379815799865725,0.0672972972972973,6,0.31566216216216203,1
2018-03-05 00:00:00+00:00,9217.1,9799.9,9170.1,9735.9,0.315662162162162,-0.1513003909672189,0.4978307692307691,-0.1189230769230769,0.6584814926486746,7400.0,11471.55,9167.9,1.094036848660873,0.7800342565046199,0.1173538487646339,0.0646884212039975,0,-0.2073870931295514,0
2018-03-06 00:00:00+00:00,7636.1,7780.0,7589.4,7716.8,-0.2073870931295514,0.0428108108108107,0.2159717626296051,0.0917940011318618,-0.5365288068896055,9735.9,7400.0,11471.55,1.105378390105929,0.7737356757754197,-0.0830341594174804,0.0246993572465271,1,-0.15826508397263117,0
2018-03-07 00:00:00+00:00,6618.7,6670.0,6467.6,6495.5,-0.1582650839726311,-0.3328300413931943,0.5835344596406544,-0.295277256403858,-0.5168264599532411,7716.8,9735.9,7400.0,1.089097957816299,0.7759395138348152,-0.2063156202942895,0.0311600338696019,2,0.14155954122084524,1
2018-03-08 00:00:00+00:00,7534.7,7534.7,7254.6,7415.0,0.1415595412208452,-0.0391094754302301,-0.5107425496284547,-0.0289545710506672,-0.179538815614765,6495.5,7716.8,9735.9,0.2913349948204406,0.7718762678172939,-0.0879343243831994,0.037774780849629,3,-0.021429534726904897,0
2018-03-09 00:00:00+00:00,7294.5,7329.9,7183.5,7256.1,-0.0214295347269048,0.1170964513894234,-0.2085319429749451,0.0964685615848408,-0.3363120826854476,7415.0,6495.5,7716.8,0.2507151331524597,0.7695506556306912,-0.0938182044035382,0.0201761276718898,4,-0.10917710615895604,0
2018-03-10 00:00:00+00:00,6497.7,6521.1,6397.6,6463.9,-0.109177106158956,-0.1282670262980445,-0.4365277578008203,-0.1421271964750226,-0.0508223201174743,7256.1,7415.0,6495.5,0.225062135320096,0.7722999278580629,-0.1915877804301435,0.0191061124089172,5,-0.020498460681631858,0
2018-03-11 00:00:00+00:00,6346.2,6347.6,6300.6,6331.4,-0.0204984606816318,-0.1274376042226541,-0.1444054054054054,-0.1320547794974433,-0.3028090691861297,6463.9,7256.1,7415.0,0.1825886291323742,0.7721372703651591,-0.1989760969376318,0.0074233186972865,6,-0.3946520516789336,0
2018-03-12 00:00:00+00:00,4101.9,4117.0,3732.6,3832.7,-0.3946520516789336,-0.4070607527962995,-0.6063332614344847,-0.4103538461538462,-0.4892593480983982,6331.4,6463.9,7256.1,0.1693018430365202,0.7823020891203617,-0.5074758459439995,0.1002948313199572,0,2.951175411589741,1
2018-04-01 00:00:00+00:00,15155.62,15430.27,14192.37,15143.67,2.951175411589741,1.3918359288624949,0.962428726933444,1.3862579181242318,1.3864083330706922,3832.7,6331.4,6463.9,1.1624641251561385,1.0902649928382433,0.8753741480199126,0.0817437252660682,6,-0.46312881883981893,0
2018-04-02 00:00:00+00:00,9178.0,9346.0,7751.2,8130.2,-0.4631288188398189,1.1212722101912491,0.2516665383727194,0.9820570954923328,0.0691863599900053,15143.67,3832.7,6331.4,1.1896894803042757,1.0957698007723824,0.0046525099960259,0.1961575360999729,0,0.4169393126860348,1
2018-04-03 00:00:00+00:00,11475.41,11522.0,11051.0,11520.0,0.4169393126860348,-0.2392861175659533,0.5536075522589345,-0.2398859301038163,0.6019356722706604,8130.2,15143.67,3832.7,1.1882182116567368,0.8560674805046536,0.3985947198678716,0.0408854166666666,1,-0.4125798611111111,0
2018-04-04 00:00:00+00:00,7400.0,7450.5,6677.13,6767.08,-0.4125798611111111,-0.1676613121448427,-0.0673943302876201,-0.2618724026221926,0.0295895079572772,11520.0,8130.2,15143.67,1.2167403155506382,0.8569202205139766,-0.1790833841017005,0.1142841521010539,2,0.4317696850044628,1
2018-04-05 00:00:00+00:00,9731.1,9779.9,9511.0,9688.9,0.4317696850044628,-0.1589496527777778,0.4989247977227371,-0.1553974833392174,0.5282417703749271,6767.08,11520.0,8130.2,1.2049388139357728,0.8601044640564437,0.1596591021073081,0.027753408539669,3,-0.22638276790966982,0
2018-04-06 00:00:00+00:00,7716.8,7759.1,7442.0,7495.5,-0.2263827679096698,0.1076417007039964,0.1838613892661971,0.0129054054054054,0.8112072298472841,9688.9,6767.08,11520.0,1.2181700677664846,0.8549580722902488,-0.1147247999415447,0.042305383229938,4,-0.12157961443532794,0
2018-04-07 00:00:00+00:00,6497.0,6790.0,6399.8,6584.2,-0.1215796144353279,-0.3204388527077377,0.7179012184621807,-0.3237194301502686,-0.551452625325807,7495.5,9688.9,6767.08,1.195290476294924,0.8568286248184569,-0.1967582420665816,0.0592630843534521,5,0.06687220922815218,1
2018-04-08 00:00:00+00:00,7415.0,7485.9,6927.0,7024.5,0.0668722092281521,-0.0628377026215729,-0.536142824031427,-0.0897133526850508,-0.1992681759113603,6584.2,7495.5,9688.9,0.3655855212713582,0.8516651299182537,-0.1369082578140856,0.0795643818065342,6,0.04766175528507377,1
2018-04-09 00:00:00+00:00,7256.1,7405.9,7219.2,7359.3,0.0476617552850737,0.1177212113848305,-0.0948193156379916,0.1329843737972442,-0.3339999999999999,7024.5,6584.2,7495.5,0.315539282868776,0.8477264716184901,-0.0818939501618939,0.0253692606633782,0,-0.11032299267593393,0
2018-04-10 00:00:00+00:00,6463.8,6598.9,6461.0,6547.4,-0.1103229926759339,-0.0679194248700976,-0.4316493055555556,-0.117006068779501,-0.0736559139784946,7359.3,7024.5,6584.2,0.2666283485724854,0.8508909323832018,-0.1814099858963236,0.0210617955218864,1,-0.019473378745761716,0
2018-04-11 00:00:00+00:00,6331.4,6471.6,6316.3,6419.9,-0.0194733787457617,-0.1276480100009512,-0.0513042553065724,-0.115240969666901,-0.3034794024150764,6547.4,7359.3,7024.5,0.2125552991685149,0.8508616017477589,-0.1878835739177874,0.0241904079502796,2,-0.39178180345488245,0
2018-04-12 00:00:00+00:00,3832.7,4059.3,3728.7,3904.7,-0.3917818034548824,-0.4036258667562696,-0.5969924346417034,-0.3959219666145825,-0.4886525844344627,6419.9,6547.4,7359.3,0.1619588873978961,0.8606635399683567,-0.4981600358010962,0.0846671959433504,3,3.335288242374574,1
2018-05-01 00:00:00+00:00,15143.67,17200.0,14810.0,16928.0,3.335288242374574,1.6368011962803162,1.258421719698486,1.6736582746312032,1.557988424981489,3904.7,6419.9,6547.4,1.302969574688241,1.212375857821656,1.0835887354260794,0.1411862003780718,1,-0.5888468809073724,0
2018-05-02 00:00:00+00:00,8180.01,8374.79,6652.88,6960.0,-0.5888468809073724,0.7824672830179016,0.057076030497251,0.8159522007983928,-0.0762860328077719,16928.0,3904.7,6419.9,1.3454769677870413,1.2228016825231849,-0.1413009093820771,0.2474008620689656,2,0.6501436781609196,1
2018-05-03 00:00:00+00:00,11522.0,11714.05,11385.0,11485.0,0.6501436781609196,-0.3215382797731568,0.6349918143640116,-0.2415973142573761,0.5744307510932596,6960.0,16928.0,3904.7,1.3442225484745574,0.976220315822506,0.3929720788641722,0.0286504135829341,3,-0.4095890291684806,0
2018-05-04 00:00:00+00:00,6803.46,6900.0,6568.79,6780.87,-0.4095890291684806,-0.0257370689655173,-0.0785985080102728,-0.1659651669085631,0.0432107692307692,11485.0,6960.0,16928.0,1.3759272750418876,0.9735799035111244,-0.1785068260595085,0.0488447647573246,4,0.44450490866216286,1
2018-05-05 00:00:00+00:00,9687.9,9962.0,9465.0,9795.0,0.4445049086621628,-0.1471484545058772,0.496013684821456,-0.1497395833333333,0.5434433204122153,6780.87,11485.0,6960.0,1.360739306502686,0.9741006432522922,0.1703511519445573,0.0507401735579377,5,-0.22184788157223068,0
2018-05-06 00:00:00+00:00,7495.5,7677.1,7350.0,7622.0,-0.2218478815722306,0.1240445547547732,0.1872459072571224,0.1263351401195198,0.8581632901825984,9795.0,6780.87,11485.0,1.3740020468635508,0.96628878590639,-0.1018803364150603,0.0429152453424298,6,-0.14376803988454478,0
2018-05-07 00:00:00+00:00,6587.0,6715.2,6450.0,6526.2,-0.1437680398845447,-0.3337212863705973,0.6713703997746305,-0.3264250843749032,-0.5693874615489172,7622.0,9795.0,6780.87,1.3531445703604237,0.9681936532738662,-0.2040221951393339,0.0406362048358922,0,0.07672152247862463,1
2018-05-08 00:00:00+00:00,7024.5,7088.4,6880.1,7026.9,0.0767215224786246,-0.07807662030963,-0.5848948487712666,-0.0625175105063038,-0.2335322156655286,6526.2,7622.0,9795.0,0.4481895827415733,0.9621369899042468,-0.1354280352430157,0.0296432281660475,1,-0.048428183124848645,0
2018-05-09 00:00:00+00:00,7359.3,7389.4,6638.8,6686.6,-0.0484281831248486,0.0245778554135638,-0.0392816091954022,0.0155523829774308,-0.4171145137317973,7026.9,6526.2,7622.0,0.3761376903273042,0.9605312410070956,-0.1608295771785537,0.1122543594651989,2,-0.01592737714234438,0
2018-05-10 00:00:00+00:00,6547.4,6666.6,6494.1,6580.1,-0.0159273771423443,-0.063584226330245,-0.427070091423596,-0.0632642892732577,-0.1107972972972972,6686.6,7026.9,6526.2,0.2674702555347441,0.9616148411173142,-0.1713531655926884,0.0262154070606829,3,-0.02647376179693328,0
2018-05-11 00:00:00+00:00,6419.9,6443.3,6370.2,6405.9,-0.0264737617969332,-0.0419794813507613,-0.0552982139459981,-0.1295503648444825,-0.3420330940128802,6580.1,6686.6,7026.9,0.2144981947879362,0.9626389582133286,-0.1818541285039523,0.0114113551569647,4,-0.4232972728266129,0
2018-05-12 00:00:00+00:00,3904.7,3916.3,3653.0,3694.3,-0.4232972728266129,-0.438564763453443,-0.6228381827462991,-0.4357607599963343,-0.5212652913124611,6405.9,6580.1,6686.6,0.1663990921882433,0.9734908817273188,-0.51995232658679,0.0712719595051837,5,3.6421974392983776,1
2018-06-01 00:00:00+00:00,16927.99,17234.99,16220.0,17149.67,3.6421974392983776,1.6771679233206886,1.2500223038572549,1.671329771491768,1.6402386267415905,3694.3,6405.9,6580.1,1.422209852801332,1.3435772584651586,1.130173362185006,0.0591842292009118,4,-0.5510700788994773,0
2018-06-02 00:00:00+00:00,6968.07,7878.9,6001.0,7699.0,-0.5510700788994773,1.0840213301572694,0.1797064141460573,0.971726381027992,0.0383007417397167,17149.67,3694.3,6405.9,1.4578301486220522,1.3516300123329752,-0.0448245948175872,0.2439147941291076,5,0.39381737888037405,1
2018-06-03 00:00:00+00:00,11485.0,11486.85,10550.0,10731.0,0.393817378880374,-0.3742736740706963,0.5271314519916321,-0.3660798676748582,0.4788936205399594,7699.0,17149.67,3694.3,1.4517822401622809,1.0585226063917397,0.3124791848335413,0.0873031404342559,6,-0.38520175193365025,0
2018-06-04 00:00:00+00:00,6780.87,6830.5,6506.0,6597.4,-0.3852017519336502,-0.1430835173399143,-0.0133401130619449,-0.0520977011494253,0.0206531660452666,10731.0,7699.0,17149.67,1.4754500974764455,1.048220723833569,-0.1935290323151102,0.0491860429866311,0,0.45586139994543307,1
2018-06-05 00:00:00+00:00,9794.9,9899.0,9364.0,9604.9,0.455861399945433,-0.1049389618861244,0.4596890624762539,-0.1637004788855028,0.5170262501184573,6597.4,10731.0,7699.0,1.4652881005514204,1.043262331604506,0.1586552285851725,0.0557007360826245,1,-0.2025112182323605,0
2018-06-06 00:00:00+00:00,7622.0,7695.0,7482.6,7659.8,-0.2025112182323605,0.1610331342650135,0.1957414258730234,0.1296190606810041,0.9985388890338404,9604.9,6597.4,10731.0,1.4761724435901484,1.035406837856789,-0.0899895884645683,0.027729183529596,2,-0.13895924175565944,0
2018-06-07 00:00:00+00:00,6526.2,6639.2,6450.0,6595.4,-0.1389592417556594,-0.3133296546554363,0.7852908534769778,-0.3266564573762124,-0.5644780954682715,7659.8,9604.9,6597.4,1.4528750168592006,1.0371517139496158,-0.1889895188632425,0.0286866603996724,3,0.05159656730448492,1
2018-06-08 00:00:00+00:00,7026.9,7159.9,6833.0,6935.7,0.0515965673044849,-0.0945324943210006,-0.5955782239541636,-0.0900419837313041,-0.1469213549482177,6595.4,7659.8,9604.9,0.3780864693379197,1.0317202286938725,-0.1429479499596375,0.0471329498104012,4,-0.06356964689937561,0
2018-06-09 00:00:00+00:00,6684.4,6702.3,6250.0,6494.8,-0.0635696468993756,-0.0152530551596566,-0.1564099233666709,-0.0048113756856975,-0.4362152777777778,6935.7,6595.4,7659.8,0.3099851336923324,1.0299350946844068,-0.1804669459123493,0.0696403276467328,5,0.018207637648580466,1
2018-06-10 00:00:00+00:00,6582.7,6629.0,6545.9,6613.054965,0.0182076376485804,-0.0465194623469872,-0.3837428976796198,-0.0588943965333218,-0.0227609301205246,6494.8,6935.7,6595.4,0.2625341911029212,1.0305813742735277,-0.1650042376378236,0.0125660531236791,6,-0.02445994564631604,0
2018-06-11 00:00:00+00:00,6405.9,6455.2,6390.2,6451.3,-0.024459945646316,-0.0066976658249676,-0.0221450874586958,-0.035189782550175,-0.3341555800968118,6613.054965,6494.8,6935.7,0.2138699281124522,1.030168742672817,-0.1741750918335829,0.0100754886612,0,-0.4674716723761102,0
2018-06-12 00:00:00+00:00,3697.1,3851.1,3412.0,3435.5,-0.4674716723761102,-0.4804972863249142,-0.6423179835292403,-0.4778954727131806,-0.5416583283303316,6451.3,6613.054965,6494.8,0.1773600914283759,1.0442534130849075,-0.5524719135986011,0.1278125454810071,1,3.6933546790860134,1
