datetime,sentiment_mean_BTC,sentiment_mean_MACRO,sentiment_mean_TECH,sentiment_count_BTC,sentiment_count_MACRO,sentiment_count_TECH,sentiment_std_BTC,fear_greed_index,target_up,sentiment_total_mean,sentiment_mean_BTC_roll_mean
2025-12-08 08:00:00+00:00,0.387717996028094,0.06892724997472761,0.03305999999999998,24.0,11.0,4.0,0.0,20.0,0.0,0.16323508200094053,0.2429484298626646
2025-12-08 12:00:00+00:00,0.14654917710721485,0.4988698630158901,-0.1081052794162432,17.0,9.0,10.0,0.0,20.0,0.0,0.17910458690228723,0.23047645096253286
2025-12-08 16:00:00+00:00,0.20203953482875367,0.12272410831975936,-0.5691353098475933,26.0,12.0,7.0,0.0,20.0,1.0,-0.08145722223302676,0.23868503175582198
2025-12-08 20:00:00+00:00,0.08535403651754055,0.04179251041471958,-0.08851972750027973,18.0,10.0,7.0,0.0,20.0,0.0,0.0128756064773268,0.22592241861754933
2025-12-09 00:00:00+00:00,0.025221142067114472,0.04103787333647407,0.009033750000000021,11.0,11.0,3.0,0.0,22.0,0.0,0.025097588467862853,0.1955674380005257
2025-12-09 04:00:00+00:00,-0.1373111890165011,-0.15107485349833966,0.18981575537145137,4.0,17.0,8.0,0.0,22.0,1.0,-0.032856762381129806,0.15434871909416853
2025-12-09 08:00:00+00:00,0.11824290226678054,-0.2759244568713506,0.0070912499999999734,13.0,8.0,5.0,0.0,22.0,1.0,-0.05019676820152336,0.11825908568557099
2025-12-09 12:00:00+00:00,0.11571219075123469,-0.04926994376012255,-0.05639850977301598,28.0,17.0,6.0,0.0,22.0,1.0,0.0033479124060320567,0.07940111350316251
2025-12-09 16:00:00+00:00,0.13229476086745653,0.0982776206574837,0.004252278410593682,19.0,16.0,6.0,0.0,22.0,0.0,0.07827488664517797,0.0773647683260542
2025-12-09 20:00:00+00:00,0.07732465951323507,-0.09107364636460938,0.03642847311854362,17.0,13.0,4.0,0.0,22.0,0.0,0.007559828755723104,0.05954835756669439
2025-12-10 00:00:00+00:00,-0.12469014063812432,0.07290692376017573,0.0,14.0,10.0,0.0,0.0,26.0,1.0,-0.017261072292649532,0.029542046544456548
2025-12-10 04:00:00+00:00,-0.009786733027696592,-0.033426528934836414,0.18619947695970535,7.0,9.0,1.0,0.0,26.0,0.0,0.047662071665724115,0.02454092153091211
2025-12-10 08:00:00+00:00,0.12026446990172067,-0.06925426198184487,0.07934479924519855,5.0,12.0,6.0,0.0,26.0,0.0,0.04345166905502479,0.06133744423351522
2025-12-10 12:00:00+00:00,-0.07328505501532555,-0.1821524991622766,0.15755580534664787,28.0,16.0,12.0,0.0,26.0,1.0,-0.0326272496103181,0.03397630747892864
2025-12-10 16:00:00+00:00,0.18898740540066358,-0.3361918562632799,0.17573794678807256,23.0,25.0,9.0,0.0,26.0,0.0,0.009511165308485411,0.04444419528598991
2025-12-10 20:00:00+00:00,-0.18036537908766662,-0.1689121793462807,-0.07359362866520883,20.0,23.0,8.0,0.0,26.0,0.0,-0.1409570623663854,-0.00022153899331340106
2025-12-11 00:00:00+00:00,-0.04237970543424288,0.2783953719792195,0.18166797206163404,11.0,15.0,3.0,0.0,29.0,1.0,0.13922787953553686,-0.017322162557238823
2025-12-11 04:00:00+00:00,0.019447748284339907,0.043665046416401856,0.1360575,12.0,16.0,4.0,0.0,29.0,0.0,0.0663900982335806,0.0032689644316846386
2025-12-11 08:00:00+00:00,-0.015462563055810478,-0.07535490913867951,0.10805999999999998,13.0,9.0,2.0,0.0,29.0,0.0,0.0057475092685033286,0.002458131570525512
2025-12-11 12:00:00+00:00,0.10365685359817076,-0.19929137458426607,0.1768057346707582,24.0,20.0,10.0,0.0,29.0,0.0,0.027057071228220958,8.561495573266733e-05
2025-12-11 16:00:00+00:00,-0.06730509864381774,-0.37221370866910614,0.11494044005990027,26.0,11.0,2.0,0.0,29.0,1.0,-0.1081927890843412,0.0009398944373766395
2025-12-11 20:00:00+00:00,-0.010554848924875286,0.0320317813384533,-0.2461008967477083,10.0,3.0,8.0,0.0,29.0,0.0,-0.07487465477804343,-0.0275661418948432
2025-12-13 00:00:00+00:00,0.10067224090417222,-0.014311445343494433,-0.4270024237684408,15.0,3.0,7.0,0.0,23.0,1.0,-0.11354720940258767,
2025-12-13 04:00:00+00:00,0.18829218907276787,0.020792767777442878,0.007665000000000019,17.0,6.0,2.0,0.0,23.0,1.0,0.07224998561673691,
2025-12-13 08:00:00+00:00,0.1507043462598323,0.15415433062791825,0.14350465052843092,13.0,3.0,3.0,0.0,23.0,0.0,0.1494544424720605,
2025-12-13 12:00:00+00:00,0.1369358652287721,0.09733676414608955,-0.014957522250413906,21.0,5.0,5.0,0.0,23.0,0.0,0.07310503570814925,
2025-12-13 16:00:00+00:00,0.11666943086028095,-0.25425664355278016,-0.10010702685832977,16.0,3.0,4.0,0.0,23.0,0.0,-0.07923141318360966,
2025-12-13 20:00:00+00:00,0.18379409016430376,-0.014054755297899225,0.007807500000000002,13.0,2.0,2.0,0.0,23.0,1.0,0.05918227828880151,
2025-12-14 00:00:00+00:00,0.06576733315944668,0.16985124598979945,0.0357525,10.0,2.0,1.0,0.0,21.0,0.0,0.09045702638308205,0.13469078509279656
2025-12-14 04:00:00+00:00,0.14354851571202276,0.06085208373228705,-0.2768244245219231,7.0,7.0,2.0,0.0,21.0,0.0,-0.024141275025871083,0.14081596720820375
2025-12-14 08:00:00+00:00,0.13817604267299172,-0.17132594541192053,-0.041625,15.0,4.0,1.0,0.0,21.0,1.0,-0.024924967579642937,0.13365651772252146
2025-12-14 12:00:00+00:00,0.15338563610502645,0.12053216637849805,0.05014934381246567,25.0,4.0,5.0,0.0,21.0,0.0,0.10802238209866338,0.13403955912897775
2025-12-14 16:00:00+00:00,0.1372065867786634,0.13069325744152066,0.018678749999999997,23.0,3.0,3.0,0.0,21.0,0.0,0.0955261980733947,0.13407823363610508
2025-12-14 20:00:00+00:00,0.02605205559388795,-0.03751404689550401,-0.046550809745788575,16.0,6.0,2.0,0.0,21.0,1.0,-0.019337600349134877,0.12113289431233466
2025-12-15 00:00:00+00:00,0.03437380811413128,-0.1686141221270561,0.3938636033248901,10.0,8.0,3.0,0.0,16.0,1.0,0.08654109643732177,0.09978713973373861
2025-12-15 04:00:00+00:00,0.21429430541992184,0.11640121408144637,0.2615826292538643,8.0,13.0,2.0,0.0,16.0,1.0,0.19742604958507748,0.12100527862809218
2025-12-15 08:00:00+00:00,0.05100080595127738,0.060743113862872095,0.21525845814307526,15.0,8.0,6.0,0.0,16.0,1.0,0.10900079265240825,0.1077841772337
2025-12-15 12:00:00+00:00,0.0810995179570317,0.017274032908737625,-0.2314179145274162,31.0,22.0,11.0,0.0,16.0,0.0,-0.04434812122054896,0.09963038798856284
2025-12-15 16:00:00+00:00,0.02692640588232449,0.06041868535614019,0.06377475560267765,22.0,10.0,6.0,0.0,16.0,0.0,0.05037328228038077,0.081564783671034
2025-12-15 20:00:00+00:00,-0.0977528229983647,-0.0006753636672099245,-0.035976040377616904,11.0,10.0,4.0,0.0,16.0,0.0,-0.04480140901439717,0.04799915370288713
2025-12-16 00:00:00+00:00,0.07081042763344451,-0.17738962058643498,-0.10666714401125907,12.0,10.0,3.0,0.0,11.0,0.0,-0.07108211232141652,0.054393206851395204
2025-12-16 04:00:00+00:00,-0.18704147748772304,0.09475085727393627,0.0557775,10.0,12.0,2.0,0.0,11.0,1.0,-0.012171040071262256,0.02276245176541602
2025-12-16 08:00:00+00:00,-0.023965245471954347,0.08893048681914803,0.03664619478305183,16.0,10.0,8.0,0.0,11.0,0.0,0.033870478710081836,-0.011274626933423437
2025-12-16 12:00:00+00:00,0.17498571316983014,-0.0018671474586214251,0.14806753488302227,25.0,19.0,11.0,0.0,11.0,0.0,0.10706203353141032,0.006437502669226955
2025-12-16 16:00:00+00:00,0.015455043267227325,-0.03017759704089163,0.02853,18.0,11.0,2.0,0.0,11.0,0.0,0.004602482075445231,-0.0029402794293165247
2025-12-16 20:00:00+00:00,-0.08017143768370151,-0.2328277128908634,-0.2769795160937309,16.0,8.0,7.0,0.0,11.0,0.0,-0.1966595555560986,-0.01823997136732024
2025-12-17 00:00:00+00:00,-0.11615829965591434,0.056570685103734364,0.02853,7.0,10.0,1.0,0.0,16.0,0.0,-0.010352538184059993,-0.020869325175541614
2025-12-17 04:00:00+00:00,0.09168512109577658,0.1863483671265443,0.025256249999999997,12.0,15.0,3.0,0.0,16.0,0.0,0.10109657940744028,-0.01788722610949418
2025-12-17 08:00:00+00:00,0.15030742198119557,-0.25928733597177545,-0.10240391926288603,14.0,17.0,3.0,0.0,16.0,1.0,-0.07046127775115531,0.030305473814637048
2025-12-17 12:00:00+00:00,0.17625221765361507,-0.09992746905545392,-0.07765458771506946,30.0,19.0,12.0,0.0,16.0,0.0,-0.00044327970563610525,0.05890796854686125
2025-12-17 16:00:00+00:00,-0.019342882863907652,-0.3317855353622436,0.012914999999999975,21.0,14.0,4.0,0.0,16.0,0.0,-0.11273780607538376,0.031146740542041567
2025-12-17 20:00:00+00:00,0.005147043663819597,0.16187849824275288,-0.0009824811649322557,12.0,11.0,4.0,0.0,16.0,0.0,0.05534768691388007,0.02967416917012618
2025-12-18 00:00:00+00:00,-0.14616690741221108,0.05213634576141829,-0.0975962895131111,4.0,9.0,4.0,0.0,17.0,1.0,-0.06387561705463463,0.020246244923196238
2025-12-18 04:00:00+00:00,0.17101236536733308,0.12193518902897833,-0.2093415330648422,11.0,12.0,1.0,0.0,17.0,1.0,0.027868673777156405,0.061270625640803024
2025-12-18 08:00:00+00:00,-0.062169704121947306,-0.0963808456746737,0.03291375,16.0,9.0,2.0,0.0,17.0,0.0,-0.04187893326554034,0.03929136489541389
2025-12-18 12:00:00+00:00,0.3962233533900805,-0.0021339859437279826,0.05118892933557712,21.0,24.0,21.0,0.0,17.0,0.0,0.14842609892730987,0.0744222122395403
2025-12-18 16:00:00+00:00,0.20943525511886674,0.32628623540115353,0.02937708867907523,21.0,12.0,6.0,0.0,17.0,1.0,0.18836619306636515,0.07916264616314769
2025-12-18 20:00:00+00:00,-0.0933864069264701,0.44721794423294065,-0.014497500000000002,21.0,9.0,2.0,0.0,17.0,1.0,0.11311134576882352,0.06858499986849592
2025-12-19 00:00:00+00:00,-0.019421530894756303,-0.20894175666968026,0.1815161581671238,13.0,7.0,6.0,0.0,16.0,0.0,-0.01561570979910426,0.06507520350298508
2025-12-19 04:00:00+00:00,0.009263484480040423,0.12037016402363776,0.19619912520408628,9.0,19.0,1.0,0.0,16.0,0.0,0.10861092456925481,0.08727954520187815
2025-12-19 08:00:00+00:00,0.09877763950999575,0.2080715529521306,0.08460249999999997,15.0,10.0,5.0,0.0,16.0,0.0,0.13048389748737543,0.07696029865082996
2025-12-19 12:00:00+00:00,0.20451458993881938,0.12483630098203818,0.03575662752185545,22.0,13.0,12.0,0.0,16.0,0.0,0.121702506147571,0.11505805494522521
2025-12-19 16:00:00+00:00,0.10435539041236372,0.09582285221403836,0.09919394367913402,28.0,13.0,10.0,0.0,16.0,1.0,0.09979072876851203,0.07336263166269422
2025-12-19 20:00:00+00:00,0.08523541746139525,0.14723341289401054,-0.08153214134772617,9.0,7.0,7.0,0.0,16.0,0.0,0.05031222966922653,0.055619797711626874
2025-12-20 00:00:00+00:00,0.3234664854836463,0.30179026110410684,-0.07264829666217167,16.0,3.0,4.0,0.0,20.0,1.0,0.18420281664186053,0.11517021091307209
2025-12-20 04:00:00+00:00,-0.19679370993781087,0.15619535433848697,0.0,9.0,5.0,1.0,0.0,20.0,1.0,-0.013532785199774633,0.0898313281926357
2025-12-20 08:00:00+00:00,0.08120932402115771,0.3291214055931568,-0.03027054997491832,15.0,7.0,6.0,0.0,20.0,0.0,0.1266867265464654,0.10010930526993818
2025-12-20 12:00:00+00:00,0.06393122787330831,0.32804987643678973,-0.01606322918415072,23.0,6.0,10.0,0.0,20.0,0.0,0.12530595837531577,0.0951312464646971
2025-12-20 16:00:00+00:00,0.053448506730039896,0.38019449069499966,0.025726081038713475,20.0,3.0,5.0,0.0,20.0,1.0,0.15312302615458434,0.07355037743487147
2025-12-20 20:00:00+00:00,0.058519182491643104,-0.08690854893326758,-0.2724550940811634,16.0,2.0,4.0,0.0,20.0,0.0,-0.1002814868409293,0.06700234773191138
2025-12-21 00:00:00+00:00,-0.10436282488611011,0.0,0.029908075412114488,8.0,0.0,4.0,0.0,20.0,1.0,-0.024818249824665208,0.03991688453941061
2025-12-21 04:00:00+00:00,-0.042203297863006625,0.36471035773515703,0.09701999999999997,8.0,4.0,2.0,0.0,20.0,1.0,0.1398423532907168,-0.012321655938682662
2025-12-21 08:00:00+00:00,-0.0033566012660662184,0.3284686823296547,0.11366641251564025,10.0,5.0,1.0,0.0,20.0,1.0,0.1462594978597429,0.015312216728709431
2025-12-21 12:00:00+00:00,0.15028588459068537,0.05973,-0.1561673365855217,26.0,2.0,5.0,0.0,20.0,0.0,0.017949516001721223,0.025180296810070526
2025-12-21 16:00:00+00:00,0.00785679904898005,-0.02658050523519516,0.0,20.0,3.0,1.0,0.0,20.0,0.0,-0.006241235395405036,0.017169664120880775
2025-12-21 20:00:00+00:00,0.09530621150865726,-0.012818611791133888,-0.021947675492763524,24.0,3.0,7.0,0.0,20.0,1.0,0.020179974741586615,0.023149336232111826
2025-12-22 00:00:00+00:00,-0.04858830447912217,0.3815121617605288,0.042449999999999974,4.0,10.0,5.0,0.0,25.0,1.0,0.1251246190938022,0.007848266664859644
2025-12-22 04:00:00+00:00,0.058612748466332784,0.1349816220676899,0.2945868657755851,9.0,8.0,3.0,0.0,25.0,1.0,0.16272707876986928,0.031130491429494343
2025-12-22 08:00:00+00:00,0.23268248911251618,0.15834203193902963,-0.16963787150144577,24.0,13.0,3.0,0.0,25.0,1.0,0.07379554985003335,0.07039988956885475
2025-12-22 12:00:00+00:00,0.25098922840600923,0.41907043860524884,-0.14676002193391322,16.0,16.0,10.0,0.0,25.0,0.0,0.1744332150257816,0.10673500809343696
2025-12-22 16:00:00+00:00,0.0855931710526943,-0.07538426471114155,0.13324163471349074,26.0,5.0,14.0,0.0,25.0,1.0,0.047816847018347826,0.09749319187372395
2025-12-22 20:00:00+00:00,-0.12335670905073486,-0.009947013113498675,0.021487499999999972,14.0,3.0,7.0,0.0,25.0,1.0,-0.037272074054744524,0.07874840500233608
2025-12-23 00:00:00+00:00,0.0004070101865132486,0.3677040528329213,0.0563175,10.0,8.0,8.0,0.0,24.0,0.0,0.14147618767314485,0.06519137624202981
2025-12-23 04:00:00+00:00,0.1199075145526727,0.24632251153389612,-0.15487570804476736,10.0,8.0,4.0,0.0,24.0,0.0,0.07045143934726716,0.08926220753228621
2025-12-23 08:00:00+00:00,-0.024863399771820952,0.1963414707636833,0.07278875,16.0,8.0,7.0,0.0,24.0,1.0,0.08142227366395412,0.07733704349826424
2025-12-23 12:00:00+00:00,0.07267586318592226,0.12024396207580965,-0.01894895656148595,25.0,19.0,12.0,0.0,24.0,1.0,0.05799028956674865,0.05447895408017941
2025-12-23 16:00:00+00:00,0.049148551270981625,-0.19054163255929943,-0.30134480302627875,21.0,8.0,14.0,0.0,24.0,1.0,-0.14757929477153217,0.025644571632318324
2025-12-23 20:00:00+00:00,0.09313834487946826,-0.05480702794432645,-0.2873918115723133,14.0,6.0,10.0,0.0,24.0,1.0,-0.08302016487905717,0.02672245360757175
2025-12-24 00:00:00+00:00,0.0656274427161217,0.44218324206769466,0.06601732046842575,12.0,5.0,4.0,0.0,24.0,0.0,0.1912760017507474,0.053720189574265546
2025-12-24 04:00:00+00:00,-0.18958628773331634,0.007020540352066368,0.07163249999999997,7.0,10.0,1.0,0.0,24.0,0.0,-0.036977749127083334,0.026578289871432743
2025-12-24 08:00:00+00:00,0.21349663682161435,-0.004766875193119049,0.0681825,22.0,5.0,1.0,0.0,24.0,0.0,0.09230408720949844,0.039948164481281544
2025-12-24 12:00:00+00:00,0.24208015707055722,0.2707630546841224,-0.0635411078464985,28.0,14.0,6.0,0.0,24.0,1.0,0.14976736796939372,0.07808295831590699
2025-12-24 16:00:00+00:00,0.03633463892400265,-0.09472603195969262,0.1627521494932969,17.0,9.0,9.0,0.0,24.0,1.0,0.03478691881920231,0.07289135484991849
2025-12-24 20:00:00+00:00,-0.2542458396511078,0.11176171780228612,0.023636249999999977,12.0,4.0,4.0,0.0,24.0,0.0,-0.039615957282940574,0.029549299003905707
2025-12-25 00:00:00+00:00,0.06014234733372925,0.12578015916466712,0.06292932479302087,12.0,6.0,4.0,0.0,23.0,1.0,0.08295061043047242,0.024835585068800133
2025-12-25 04:00:00+00:00,-0.148795740661025,0.4359514881289005,0.047452499999999995,11.0,4.0,2.0,0.0,23.0,0.0,0.11153608248929185,-0.005796298270792247
2025-12-25 08:00:00+00:00,0.2642613546777963,0.2121518418518702,-0.0802990636897087,22.0,5.0,4.0,0.0,23.0,0.0,0.13203804427998594,0.05903907921650956
2025-12-25 12:00:00+00:00,0.0369658813786507,-0.14848549367938724,-0.0170381023198366,17.0,12.0,7.0,0.0,23.0,0.0,-0.042852571540191044,0.03382039986751475
2025-12-25 16:00:00+00:00,0.2375716834362347,-0.1712759935760498,0.01874625,20.0,2.0,2.0,0.0,23.0,0.0,0.028347313286728293,0.03317633220546868
2025-12-25 20:00:00+00:00,0.194407996037056,0.3646026566123962,0.2283625590072075,16.0,3.0,10.0,0.0,23.0,0.0,0.2624577372188866,0.0557582403644763
2025-12-26 00:00:00+00:00,0.36082260501265523,0.24533359046459197,0.07393732279459636,9.0,4.0,4.0,0.0,20.0,1.0,0.22669783942394783,0.14362516103072817
2025-12-26 04:00:00+00:00,0.20013554758919608,0.48613364957650496,0.09645,5.0,4.0,1.0,0.0,20.0,1.0,0.26090639905523366,0.16362418963865197
2025-12-26 08:00:00+00:00,0.08440902942045525,0.27430552217245097,0.039982500000000004,18.0,5.0,3.0,0.0,20.0,1.0,0.13289901719763542,0.19693915679314916
2025-12-26 12:00:00+00:00,0.17831980689138166,-0.21686953165411949,0.23071578736543655,26.0,7.0,6.0,0.0,20.0,1.0,0.06405535420089957,0.18466179282366135
2025-12-26 16:00:00+00:00,0.2552380948472022,0.08828029985189437,-0.4022215282710393,23.0,6.0,8.0,0.0,20.0,1.0,-0.01956771119064756,0.21584353760488303
2025-12-26 20:00:00+00:00,0.25518458716392517,0.05062618253469467,-0.14265648623287674,11.0,7.0,7.0,0.0,20.0,0.0,0.05438476115524771,0.2183596667088388
2025-12-27 00:00:00+00:00,-0.018080696216469683,-0.42225721970200536,-0.017459999999999996,20.0,5.0,5.0,0.0,23.0,1.0,-0.15259930530615834,0.1880041392440494
2025-12-27 04:00:00+00:00,0.23128733674426866,0.05708704486250875,-0.1686506483054161,19.0,2.0,1.0,0.0,23.0,0.0,0.039907911100453775,0.1694991009199942
2025-12-27 08:00:00+00:00,0.06902249301989873,0.08129748165369033,-0.0694478364241123,11.0,1.0,4.0,0.0,23.0,0.0,0.026957379416492247,0.1507686645529517
2025-12-27 12:00:00+00:00,0.15435611057967602,-0.10301196644663813,-0.11271662275433537,27.0,4.0,6.0,0.0,23.0,0.0,-0.020457492873765828,0.16076110471855465
2025-12-27 16:00:00+00:00,-0.09614555699268981,0.09851249999999998,-0.10123860638856888,10.0,3.0,4.0,0.0,23.0,0.0,-0.03295722112708624,0.12155176702083018
2025-12-27 20:00:00+00:00,-0.01195128043790658,-0.2294373143339157,-0.1482258942401409,10.0,1.0,4.0,0.0,23.0,0.0,-0.12987149633732106,0.08338185626581462
2025-12-28 00:00:00+00:00,0.041275320366621,-0.11001580010652545,-0.026332499999999974,11.0,5.0,3.0,0.0,24.0,0.0,-0.031690993246634803,0.05282338958048546
2025-12-28 04:00:00+00:00,0.11139271043419835,0.5137188486814498,0.038089064103364906,13.0,5.0,4.0,0.0,24.0,1.0,0.22106687440633768,0.07131959053058089
2025-12-28 08:00:00+00:00,0.28619284975767134,0.15053109897196293,-0.15860616092681884,8.0,3.0,2.0,0.0,24.0,0.0,0.09270592926760514,0.07916323524678127
2025-12-28 12:00:00+00:00,0.11558440497020878,-0.20721837850054103,-0.25494359298706054,21.0,6.0,7.0,0.0,24.0,0.0,-0.1155258555057976,0.08581493695396844
2025-12-28 16:00:00+00:00,0.17983431331049063,0.20460257323265074,0.20740999684810635,23.0,1.0,6.0,0.0,24.0,1.0,0.19728229446374923,0.08945468020122767
2025-12-28 20:00:00+00:00,0.21590611134004586,-0.10068911367416383,0.04243999999999995,16.0,3.0,4.0,0.0,24.0,1.0,0.05255233255529399,0.13403348996304704
2025-12-29 00:00:00+00:00,0.3141906492304802,0.20286443903009097,-0.0096,4.0,6.0,1.0,0.0,24.0,1.0,0.169151696086857,0.18062519420138803
2025-12-29 04:00:00+00:00,-0.048723167639970776,-0.037199195292592135,0.053122499999999975,14.0,12.0,3.0,0.0,24.0,0.0,-0.010933287644187648,0.16776826734330347
2025-12-29 08:00:00+00:00,0.055530237599611273,-0.015507153989076594,0.028634999999999976,10.0,14.0,1.0,0.0,24.0,0.0,0.02288602787017822,0.1597879140812196
2025-12-29 12:00:00+00:00,-0.11144277536378586,0.18998916387756665,-0.016257216315746302,27.0,8.0,11.0,0.0,24.0,0.0,0.02076305739934483,0.10298282477815428
2025-12-29 16:00:00+00:00,-0.09023124745146435,0.1932976244837045,0.07267339409470555,20.0,13.0,8.0,0.0,24.0,0.0,0.0585799237089819,0.07358058871791526
2025-12-29 20:00:00+00:00,0.08664276403968671,0.11087866743803025,0.066825,18.0,3.0,1.0,0.0,24.0,1.0,0.088115477159239,0.06026751025065756
2025-12-30 00:00:00+00:00,-0.0883301088241736,-0.008624987720251078,0.09447750000000002,9.0,6.0,4.0,0.0,23.0,0.0,-0.0008258655148082189,0.016805193084340496
2025-12-30 04:00:00+00:00,-0.2305528270654678,0.08966258241375286,-0.06440330289602281,7.0,9.0,3.0,0.0,23.0,1.0,-0.06843118251591258,-0.061015303529366356
2025-12-30 08:00:00+00:00,0.13129894171631332,0.14504265145540235,0.14150156163334848,13.0,2.0,4.0,0.0,23.0,1.0,0.13928105160168805,-0.03529785933561149
2025-12-30 12:00:00+00:00,-0.06905710563074971,0.1276196360830466,0.03818231115261715,23.0,9.0,10.0,0.0,23.0,0.0,0.03224828053497135,-0.05309605122566306
2025-12-30 16:00:00+00:00,-0.0679507114761255,0.05835010262548922,-0.1944499886759122,32.0,8.0,7.0,0.0,23.0,0.0,-0.06801686584218282,-0.04688289924171157
2025-12-30 20:00:00+00:00,0.06507378911972045,0.20373484944939613,0.18824557941913597,11.0,5.0,4.0,0.0,23.0,0.0,0.15235140599608418,-0.024696465445828035
2025-12-31 00:00:00+00:00,0.15218554983456928,0.07834400470733642,-0.20164617427349088,7.0,17.0,6.0,0.0,21.0,0.0,0.009627793422804945,-0.015333210332273377
2025-12-31 04:00:00+00:00,-0.3194730308640003,0.4620770138378143,0.10019249999999998,5.0,9.0,2.0,0.0,21.0,1.0,0.08093216099127132,-0.04835362776653434
2025-12-31 08:00:00+00:00,0.08912484889535673,0.3644925947405894,-0.26808855486392974,18.0,12.0,3.0,0.0,21.0,0.0,0.061842962924005464,-0.002685388343559404
2025-12-31 12:00:00+00:00,0.08662819105172159,0.10101308206498621,0.19251050290958083,22.0,11.0,12.0,0.0,21.0,0.0,0.12671725867542954,-0.00906692415278679
2025-12-31 16:00:00+00:00,0.13960709757622075,-0.1944436953677734,0.08548024999999998,25.0,9.0,10.0,0.0,21.0,1.0,0.010214550736149111,0.02074224773392327
2025-12-31 20:00:00+00:00,0.08639342635515752,0.12241958996593953,0.030393816646337477,17.0,10.0,3.0,0.0,21.0,1.0,0.07973561098914485,0.04279141028124942
2026-01-01 00:00:00+00:00,-0.0405242074435098,0.3582838198661804,-0.08191453370889022,13.0,3.0,6.0,0.0,20.0,0.0,0.07861502623792678,0.027705982200787953
2026-01-01 04:00:00+00:00,0.19165431568384173,0.025128052253723124,0.10705499999999998,10.0,4.0,2.0,0.0,20.0,1.0,0.10794578931252159,0.03334437732211259
2026-01-01 08:00:00+00:00,0.20618003977378205,0.19525185925722122,0.016905,13.0,4.0,2.0,0.0,20.0,0.0,0.13944563301033444,0.10843767312751007
2026-01-01 12:00:00+00:00,0.13609297410345078,-0.11105424296100935,0.03701499999999998,20.0,9.0,6.0,0.0,20.0,0.0,0.02068457704748047,0.11514740530009493
2026-01-01 16:00:00+00:00,0.07854643764988575,-0.05593721974968908,0.0,21.0,3.0,1.0,0.0,20.0,0.0,0.007536405966732225,0.11399286909983267
2026-01-01 20:00:00+00:00,0.16480797230944746,0.2602926145005226,-0.0096,16.0,2.0,1.0,0.0,20.0,0.0,0.13850019560332336,0.1175929940617222
2026-01-02 00:00:00+00:00,0.04135835252563158,0.28920892647107443,-0.23274521695017814,9.0,8.0,6.0,0.0,28.0,0.0,0.03260735401550929,0.11115941208607563
2026-01-02 04:00:00+00:00,0.07412265339612956,0.3969210877370834,0.0,7.0,11.0,0.0,0.0,28.0,1.0,0.15701458037773766,0.12753753506316698
2026-01-02 08:00:00+00:00,0.13460624745821953,0.5779824823490778,-0.2964312133210897,10.0,6.0,7.0,0.0,28.0,0.0,0.1387191721620692,0.11938781103093522
2026-01-02 12:00:00+00:00,0.16998153618535303,-0.00012389959971113168,0.043142485294342024,29.0,5.0,5.0,0.0,28.0,1.0,0.0710000406266613,0.11421659623258824
2026-01-02 16:00:00+00:00,0.13876985920468957,-0.2073138931941986,-0.05502863070368763,27.0,9.0,10.0,0.0,28.0,0.0,-0.04119088823106556,0.11459900838990807
2026-01-02 20:00:00+00:00,0.11407469104528423,-0.09934039410940805,0.15069374999999996,10.0,8.0,4.0,0.0,28.0,1.0,0.055142682311958714,0.11967447316067926
2026-01-03 00:00:00+00:00,0.35670217902859047,0.25778927350521086,-0.1042125,9.0,3.0,5.0,0.0,29.0,0.0,0.17009298417793375,0.14708793126341396
2026-01-03 04:00:00+00:00,-0.11607187001967434,0.2869497352647782,0.19836749999999997,11.0,4.0,3.0,0.0,29.0,1.0,0.1230817884150346,0.12459789947122742
2026-01-03 08:00:00+00:00,-0.29996853869815665,-0.0920626916086674,-0.18255046752691267,20.0,2.0,1.0,0.0,29.0,1.0,-0.1915272326112456,0.0711563006006151
2026-01-03 12:00:00+00:00,0.08872209232250847,-0.0387596162188053,-0.09732265777309729,17.0,3.0,13.0,0.0,29.0,1.0,-0.01578672722313137,0.06460142129551352
2026-01-03 16:00:00+00:00,0.2409853894756379,-0.12841446908950804,0.0468675,28.0,2.0,1.0,0.0,29.0,1.0,0.05314614012870996,0.07474482890841136
2026-01-03 20:00:00+00:00,0.0163665050538778,-0.05045344272255897,-0.08706718624830245,14.0,2.0,2.0,0.0,29.0,1.0,-0.04038470797232788,0.0572586354582954
2026-01-04 00:00:00+00:00,0.1431166527629693,-0.1252651106929779,-0.052664999999999976,12.0,1.0,6.0,0.0,25.0,1.0,-0.011604485976669526,0.06140748713225041
2026-01-04 04:00:00+00:00,0.15534866995859148,-0.13332276901960372,0.058173749999999975,12.0,1.0,5.0,0.0,25.0,0.0,0.026733216979662577,0.032642700122250554
2026-01-04 08:00:00+00:00,0.17246207409441466,-0.027029686886270818,0.03073069885134698,16.0,7.0,3.0,0.0,25.0,0.0,0.058721028686496944,0.07386183499569185
2026-01-04 12:00:00+00:00,0.17206626842371617,0.43273978264451024,0.013191038662195176,13.0,5.0,5.0,0.0,25.0,1.0,0.20599902991014052,0.1412953788702451
2026-01-04 16:00:00+00:00,0.2672725798093931,0.1692980054116249,-0.19080438458919524,23.0,1.0,2.0,0.0,25.0,1.0,0.08192206687727425,0.16680259136837147
2026-01-04 20:00:00+00:00,0.19469591556949273,0.18992033898353575,-0.013647321428571425,21.0,2.0,9.0,0.0,25.0,1.0,0.12365631104148568,0.1601898093817793
